zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
db046e79-c658-433c-8812-157fd965a9f6,3d0466c6-82f4-4a8e-ac5f-18d4dab794ac,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1351
4038e02e-f22f-4af0-ba4f-7aab855b53af,a4545f57-dab0-4ca0-9da3-5bc96d80f104,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,981
f2b27cbd-5207-4281-8f67-6369d0c50a9b,5d1e404b-1606-457e-8d2b-4e3e80139532,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,2249
7ad774b6-172a-401b-b186-358aa2d560a2,39650ca1-d08c-4645-ac1a-6aed84eb45c5,7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,Kolodvor,90
d83ec579-9ab5-4e30-bedd-86613c234abd,ba846253-4c87-4120-8f1c-05a563bf3999,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,3712
01d1f388-d915-4e9f-bc3d-4432a73a216e,cdbafa76-fd1b-45e0-bbd6-d6c1c6a141f9,023d7b7a-b411-4e61-8746-b07f9e5c8f90,Ambrožev trg,527
d861c2ce-106a-4b95-a4fc-2af355c0bbf0,58db973d-ecbb-4aa6-a56c-c26aaff7f263,ef31a8be-b01d-44cd-95cf-3db8e918af26,Emona,607
4e8ccfa1-b58c-4ee1-ad82-2e8a645071f3,77c4dfcc-1122-4896-9983-8a5bd11320de,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra,3351
ed50f692-09f9-409e-b7d6-05ff7711de6b,62feeb73-9af7-43ee-8714-1b435ec20263,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,1932
5f2b93f1-7933-45ed-915c-4488ab8d81b7,9741988b-6723-480b-a419-8db7490d667a,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,2392
c9b2488c-cca9-4b84-83cb-638ef545c851,26ec9924-5586-4fd5-8b20-63f2d0a38d44,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,1281
c8f784f8-ce92-4773-8d90-c6bed3513ce0,dfde6478-02b5-471b-a470-29cb0e84542f,N/A,N/A,4525
bf64b499-211b-4da8-ace2-f12a17608ae3,3edd6057-3847-4c42-b8ec-6e89ff95793a,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1030
53c3c8c9-2e64-4a8f-9afb-031b24c17d5a,55e3f615-be6c-43f4-9858-e199862771a4,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,3515
ea91e672-f4a8-40cb-af62-214726551a93,6c773433-c487-49c5-a783-32c0e276ed7b,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,2355
d2f9bbec-4b03-49a8-af83-afe65fe07a0e,e8b0d4a2-f65e-4aed-97b8-77ab0d07955a,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,1223
4ec1b435-1683-4cd7-a4d0-688cc9f3b603,5560d06d-4058-473e-abba-099b05d7cf07,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,193
352f5cae-25c9-41c5-ab70-268bf64107f0,eb11d52f-300b-4648-a2e8-ed03db9ff7e2,N/A,N/A,4525
15eaf9b9-db6d-4586-9ad2-5bfa99719bfd,96d4c75b-6452-4c70-a31e-c234262ba38b,N/A,N/A,4525
9276fcfb-0f7e-4df3-b827-325600851526,d72032c7-d4b0-4eee-a87c-593985a42266,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,358
4038e02e-f22f-4af0-ba4f-7aab855b53af,548dbdee-83b0-497b-acc1-e15b34899d42,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,54
aa113271-655f-423f-ad7e-4cfaba2eb739,d98335a0-1291-4d4c-be62-16b11c356575,N/A,N/A,4525
aa42017d-812a-4175-bc9b-0fec03b18931,5930b5fe-26e2-4b69-bd1e-cdea021a0ab4,86a75ffc-a78f-401f-8991-2eb0371417b2,Studenec,2513
da834a23-5697-49bb-b3a1-7f277c8206bc,edc8bf1d-d4f1-4c5b-8112-e4fa71a02bae,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1230
e0c253d0-1de7-4add-ac75-8b16151fa462,7d628170-e2eb-47fd-9d3e-658acf78d7d3,N/A,N/A,4525
abc9fd26-5442-468b-93b6-4d5eb76d0f1f,a6fde748-bb91-465c-8665-20cbaed7df19,N/A,N/A,4525
9c17244c-0812-404b-b929-5cdc0591e421,2628b04b-eaf2-4c5a-b7ac-837237162783,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,2241
0b9c5011-4f2d-4753-914f-500532b0dbeb,aa113271-655f-423f-ad7e-4cfaba2eb739,N/A,N/A,4525
219086ca-bdcb-4092-bd82-3d372b9b73ce,258aeffc-294a-4919-bfb0-34f90dc19892,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,3800
b4b30b45-445a-4f70-bdf5-5ea7cdc98583,9e109242-5aad-4fb7-b0c8-576eef8aa4e0,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,3687
e3321752-4498-4da3-801c-d54920b22eba,c6dd10bd-c21f-4a0c-9c7d-99e488a173d4,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,773
596e3cfe-bd4c-4afa-ba4c-33172dba9be1,fac22b83-1bc0-4c12-8533-485b115409ef,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,2658
295616c0-387b-4f60-a337-7743cd6be04e,79d89180-8b07-4127-b7b4-1ac03d1cee9f,c22879e5-8e90-4540-9a74-5f139208e492,Friškovec,241
7411cd45-83d2-40e6-89f6-5a0995e409cb,ec88f05d-3035-4f09-8560-72571bc0b125,N/A,N/A,4525
df63651e-45ab-4487-9429-9e604415b35c,60edf514-fd83-400b-b86f-881f7eff258b,48b163cd-b819-4849-aee1-8b1da77657ab,Šentvid,838
c2827897-b9fe-4bfc-b4ed-880f11a2359e,3c6ebf90-c611-4535-b2b0-22fba3f7649a,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,272
1d7af067-e43b-4a98-953c-75f1b267d9ce,81a7167c-7913-442e-96c5-20dc6e25d74b,9cfac7e2-9653-4e52-a6d3-27756d27f817,Kino Šiška,1284
db13a26e-19d4-4b8a-a78a-01ef25d58834,9a938b49-ce1d-4e1c-a789-e316630ebc4f,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1449
e0f10330-ad34-453d-baf4-d6c601cb6cf8,3d2f3af0-3b48-4019-a861-ee4fff761a24,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,4065
5c15a390-36b6-47a9-9d84-0c7160157c1d,01bc5983-63a7-4184-9986-32e5a5320684,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,247
a3aeed02-8e36-4cb0-bb08-25cc4afda164,d7384760-d854-492d-87af-f342cab37fc1,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,3658
7d579a55-27bc-49d0-a124-a5ed6233c55a,cee2862b-9b70-4880-8fa3-16c6d2efae1b,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1105
7bcbdcaa-00b9-47d4-8982-09da26cd7bcb,8589e5d1-21b4-4210-ad7a-4bf91f9a715d,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,331
7c390857-8fc7-49b5-9c9d-e5535d360148,ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,N/A,N/A,4525
97788808-915f-4405-b54e-7ec5f95f7330,b0d473cd-f35e-4a30-8d0d-70f16b92e8e8,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,238
7fad8003-fb10-489d-bf8d-6d433310ad90,d5102041-8282-4c77-a593-edac0d0d4a34,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,3214
3a50f545-2fe2-45a0-8ed6-01635603efed,8e7a488b-cd48-4243-92b0-42792d0e3bc1,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,652
98a75a4c-0ef8-4efa-8f0a-384fe8eafce0,26d86ffa-b8df-49aa-a9c0-5fa7d3cfba77,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,647
4ec1b435-1683-4cd7-a4d0-688cc9f3b603,ba846253-4c87-4120-8f1c-05a563bf3999,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,1775
21a5f1e3-8ac0-4023-95ca-0a3ff54099aa,da9650a3-6ec7-4cdb-95f2-a68851587dfc,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,142
befe0e87-b5fe-41ff-9a77-f65461eff28d,124ec397-421b-4737-bf71-09c9b1665a10,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,1456
2e62f411-936d-4a10-96ed-2d8fe95d6d65,c969f066-aab5-466d-b4db-48e651a4a12e,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,882
53ec687a-6f0c-4bb7-b1b4-606e7dcfada9,b47eac47-d897-4ba7-ab06-8e642cc8efe8,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,432
45754ca7-bffd-4bcf-96df-952e59574dde,3f0c15b3-99bd-4c12-8f7a-df06c9536526,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra,1484
9bd3ee10-bc61-44e8-8cf3-a37cffd54da0,34afe7f1-2d09-487f-983f-19c7dd5dae82,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,37
1b3d51e8-8b5e-4b31-a63e-9d665243c2f1,11d74c00-da13-4cad-883e-c6dcf8edcbe8,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,25
6c56976b-4ae1-429f-bcab-0cfc37e3580d,fc3967fb-5520-4fff-a819-f625242182e5,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,411
c326e479-ccc3-4915-8788-3fa189d0143e,94712446-2421-4304-b4f1-3b3f82998713,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,2209
d7a59d1b-dfe1-4fbb-96fc-14443b077516,81a7167c-7913-442e-96c5-20dc6e25d74b,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,3793
121b30dc-065b-4c76-aad2-a54a85c74d4d,38b3abed-0592-407b-96c3-85a026f2e192,abc9fd26-5442-468b-93b6-4d5eb76d0f1f,BTC-Emporium,387
59d96e2c-3ee3-4581-840a-3ddaf0003743,22c11486-1afa-491f-b9ab-162d88c8c44d,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,1048
16578e36-c682-4083-bd29-4973445dc0fe,666e98e1-4a23-4204-a3e6-99110f8b3153,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,782
ba681dbc-ea72-4685-ad98-c5ed496510e6,010c271e-49ca-45a5-91ac-8ba8d41ee7f3,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,216
3f0c15b3-99bd-4c12-8f7a-df06c9536526,454817d3-3750-49c7-994c-14d06fd2c634,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,719
d08c4884-9764-447f-9b79-0ef7a645222f,2ec182e2-769f-427f-b9b5-c4118890cb96,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1679
f958cead-e4c3-4743-834d-46de4a06a8c9,69f98a9c-d52d-423a-b44e-89b6320a7a88,N/A,N/A,4525
26d86ffa-b8df-49aa-a9c0-5fa7d3cfba77,592b37eb-8255-4758-ae8a-7cef98521013,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,Astra,940
1cc5f00f-c982-4016-8553-40a3da4f36ad,9c2e9262-7afe-44d3-8aaf-80afd45f9118,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska,2418
7f510cd8-4742-4dcf-95c0-16cde39c2e26,ba0f81e5-dfec-49bb-8d6b-d52618338640,3fbf6322-fb74-4a50-a81a-bfca73abc26b,Tacenski most,3
dc7b6fb3-15db-4c7e-9fa1-424943178ce6,459f82d2-cbe4-414b-b66b-0b794ea958ed,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,1758
6459bd02-d8f8-413e-9402-10b916f09a4f,7962e05c-ad8c-43e4-9db4-4b90f0c94596,2f874852-bc80-4ff3-b6bf-a914e31251c8,Savske stolpnice,2773
12cfc2b3-f8ff-444b-8d5f-15855e45e331,ea80411c-360d-4a33-861c-6533a1d67eef,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,591
7fad8003-fb10-489d-bf8d-6d433310ad90,476b2caa-710a-47fe-9743-4d75d7ada5fb,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1164
f174a648-9e84-492d-9ccd-0756b49c773b,34afe7f1-2d09-487f-983f-19c7dd5dae82,N/A,N/A,4525
d5102041-8282-4c77-a593-edac0d0d4a34,bff8345d-1b72-4b41-8b8d-cb8a5483a2e4,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,52
2e6c059c-0305-47bb-9ca8-00a2123039e9,4d216485-ef41-45e7-9182-0c254644955c,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,817
117abbb4-5575-4020-aac4-2048f8d34b50,1eadcdb9-60cd-47c9-8eec-527c3465a685,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1047
0be237aa-4b91-4d2b-ac23-0cebac975a0d,5f6cb902-b824-4961-9ac2-75cf44a47055,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,314
8fc42c89-96e2-4c69-a2b4-44d505f27ce9,a12cff7f-91e5-4f1e-be40-1a9b34ae792a,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,1648
93928408-7b36-41f9-9b62-fec53e14b4e2,48b163cd-b819-4849-aee1-8b1da77657ab,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,12
98b60d07-8054-441a-be44-be7aa24f4253,390d166c-b2fe-486c-bba5-38cd1ff64f48,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,368
b0b32562-f5dc-4183-abba-5729adf98088,ec88f05d-3035-4f09-8560-72571bc0b125,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1579
5de84f88-3f32-4636-8c30-03cc267ecf37,163da3ae-0ab9-480e-b72d-16357e0a9061,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,443
2f18bcfa-6189-4de4-b06f-132d3392e7d6,5a06b853-39a7-479d-ac40-fafa659fd896,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,58
a12cff7f-91e5-4f1e-be40-1a9b34ae792a,eec159d0-4b1b-4706-9a5d-a00ddcbea9f5,0be237aa-4b91-4d2b-ac23-0cebac975a0d,Cankarjev dom,878
f14a6236-8af2-47bf-9270-432377662a63,233daca5-913b-4e10-bf34-18b1c8c77019,9b0074d2-2c92-4c01-830b-00be8e05b412,Cukrarna,655
0b9c5011-4f2d-4753-914f-500532b0dbeb,b4b30b45-445a-4f70-bdf5-5ea7cdc98583,N/A,N/A,4525
8a182298-1db3-4251-9cdb-a86efe72b8a7,6330ad8d-b582-4c92-bc7e-d3f206264f04,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1501
29589594-5959-4efb-8dda-7348e4e500a0,d98335a0-1291-4d4c-be62-16b11c356575,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,215
73e6ef23-ef0c-41bf-9960-0e3078b94d23,60edf514-fd83-400b-b86f-881f7eff258b,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,2867
44e58cea-6c90-467f-baf2-22ac161daafb,0810f07b-94d6-442f-b10d-bf8210c4ed47,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,565
2a7d32ca-24a1-41ac-a273-0cbcdec59336,94712446-2421-4304-b4f1-3b3f82998713,023d7b7a-b411-4e61-8746-b07f9e5c8f90,Ambrožev trg,827
69f98a9c-d52d-423a-b44e-89b6320a7a88,78ef8af0-fd16-46b8-a5de-8d24b99638c8,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,2431
95732ece-1658-4e11-9b5f-b6ae5552e638,294c40c4-18e4-4d92-a947-911a8623de89,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,Astra,2644
fdff5f9c-6c02-4fc1-a004-7032b17fa37a,45754ca7-bffd-4bcf-96df-952e59574dde,N/A,N/A,4525
15c71406-72b5-4681-8b1a-29eb30eb3f76,a12cff7f-91e5-4f1e-be40-1a9b34ae792a,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,2036
7d579a55-27bc-49d0-a124-a5ed6233c55a,d4c51b31-46fd-4da8-ba15-8068e666d483,N/A,N/A,4525
2ec182e2-769f-427f-b9b5-c4118890cb96,245bb1a4-ea6e-45b4-8331-b50983655326,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,404
eb11d52f-300b-4648-a2e8-ed03db9ff7e2,31e6db90-ba65-4c49-90c0-317fb92596b3,N/A,N/A,4525
a6b87518-2a7f-4505-898f-245ebe23c909,67c3adc1-a92d-4528-91ee-77d8b52574c6,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1638
45303500-8b0e-4779-9abd-433b5f8b2838,0c3a77a7-d9eb-45c7-b722-1fafde29129c,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,2519
6a774daa-3547-4128-b304-aa2d17d4391a,29336b94-2382-46dd-b2e6-4590dd689640,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,2651
acedfed0-a3ba-4fa3-8cd6-910783961f0a,5764ff17-c787-4918-b7bd-a2ed9c6d7dd1,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,139
786a15d4-dd6b-42bb-a5c9-6ce994b5be9e,98239279-bb80-4070-965c-dc87525019e2,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,749
46f20d33-601c-4ef6-b86c-7c2bb4af52fa,fcc58ff5-bf0b-44ce-b12b-75ecc493f24d,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,2494
fb0042f8-d9e2-4916-b60a-38a026acf0c9,1b3d51e8-8b5e-4b31-a63e-9d665243c2f1,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,495
a769d1e9-8727-4190-b56c-5cdd8a49333d,52407970-4547-4323-a632-8db4ed0b040f,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,165
9dfc0a62-bf4d-4670-83d0-4e26a6e56b32,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,1495
94712446-2421-4304-b4f1-3b3f82998713,e66e813a-722d-40f8-9ee9-1470d07bc200,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,864
16578e36-c682-4083-bd29-4973445dc0fe,192b7b6a-b138-4569-a4f3-86bef6b20810,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,1486
1b3d51e8-8b5e-4b31-a63e-9d665243c2f1,7f45fe9c-917a-4571-9a74-9e940cd84f3c,N/A,N/A,4525
fac22b83-1bc0-4c12-8533-485b115409ef,8c7fa045-888b-46d0-8189-6f82623bf481,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,3658
4a90e424-11ab-43a8-b7e9-1c4f42fe2b7c,dadea785-0c6b-4054-9882-37227de3df4b,N/A,N/A,4525
