zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
410b424b-5f4d-4137-bc20-7d1f328540a3,79a5bacd-8b59-4d83-99e8-26e3c5b1490b,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,363
d50b2bdb-481b-4e58-ada6-47a028fc6382,121b30dc-065b-4c76-aad2-a54a85c74d4d,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,137
a8af1032-30bf-4f7b-a921-28d2f712fd24,666bd186-7a9a-4e20-a466-e7b1918dda9b,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,223
f2bac6f5-5bbc-4f15-acdd-014d86770ce9,a378ce5e-57ce-4c52-b219-568674b5cd5e,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1806
5c8bdb89-116a-4d5d-9db1-9be443070380,47252dc3-dbd8-43df-898b-0a3fb27ffc93,N/A,N/A,5000
7e0c8a32-21cb-46dc-8e50-9c4675dfa322,bea9f247-4e88-4d7c-9387-8cd9342acb8c,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1034
7ea32e84-b8d9-498b-9f03-5a66990012b9,0eca6015-5429-4289-a76c-4ec9ef707e67,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska,430
4f681273-89fe-44f9-aaec-76950722cc52,c15a2be8-fc53-427d-9cc6-a50bb305f68d,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,1430
b4b30b45-445a-4f70-bdf5-5ea7cdc98583,bea9f247-4e88-4d7c-9387-8cd9342acb8c,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,129
2265e4de-a537-4f97-882b-c94c24aabfb0,b2dd8b3a-3710-4f07-b735-4bd183bfaade,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,2214
5de84f88-3f32-4636-8c30-03cc267ecf37,6d2a7c2e-5938-433e-a691-b9bc28767675,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,215
441545fb-7a0c-4555-aea8-01cbe6c14ea3,e73c7113-cb4a-4cd5-8df9-ffc5fd86590a,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,600
c20233f2-94bc-4c21-9d2a-9b129b668487,a12ab184-fb4b-449f-9884-88e0a1672e64,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska,799
68c65382-15dc-465c-96b5-7f27af9d4a63,a41f5786-6b70-4224-bcde-e6fbaac4c21b,48b163cd-b819-4849-aee1-8b1da77657ab,Šentvid,2240
9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,cce39cbe-6961-433a-a787-64fbf602f470,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,2119
7c37b809-4d6d-497c-a53d-38663e91c088,b2dd8b3a-3710-4f07-b735-4bd183bfaade,ecc4ae87-ae08-4b94-995c-452fdd94df7f,Privoz,1279
d07152fd-014c-481b-a5f2-8949066499e8,b9edd39a-4f64-4553-869e-bb77e617b9b8,N/A,N/A,5000
68075aa0-144c-4f6e-93ef-e93dfc35df78,c32ef99a-6752-47fe-94eb-a5134c7110af,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,840
65a6b01d-c9cf-4d4e-930c-5562156d7375,5b184752-5bd2-43e3-9243-dfc8969d9065,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,3146
48c9ec48-2b87-4945-a077-808839f98e74,9ab2717b-1396-4885-bb5b-9857d7195d0d,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,204
eee355cc-98a1-4f25-8bf9-0100856eda6e,ff8f71b7-06fe-47fe-8238-9af5ee1b1dfd,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,2132
bea9f247-4e88-4d7c-9387-8cd9342acb8c,feb89b92-366d-4f50-a509-40c7baba8cf0,7fad8003-fb10-489d-bf8d-6d433310ad90,Nove Jarše,296
66943a7c-28b4-40a6-a996-21aa0b968435,d7a59d1b-dfe1-4fbb-96fc-14443b077516,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,3209
795c157e-21e0-4115-85aa-93c227e3420f,c0ff37c8-ac6c-4284-ad32-0ad29fd30dc2,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,258
81f21fc1-3bd2-4d2a-b563-2d063479c68e,1536cb2e-acd3-49cb-8f06-bb8cd40c0c02,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra,237
406d6bb7-147c-4853-a917-e5c437b025e6,524d67dd-fbb0-4f6a-9199-f095123044ab,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1076
9cfac7e2-9653-4e52-a6d3-27756d27f817,c5527a65-5265-43de-b703-7c7d494d190c,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,4290
05643914-8ff7-4064-8737-2761d44a083f,2154edb8-16e2-4334-8878-9e38abcdf06a,2ec182e2-769f-427f-b9b5-c4118890cb96,Stožice,998
f1bc11ca-7516-447a-b826-7051c5306af7,26ec9924-5586-4fd5-8b20-63f2d0a38d44,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,3184
bc19ad1c-00fc-47f1-926e-ddeb12f686ba,219086ca-bdcb-4092-bd82-3d372b9b73ce,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1311
306dcdea-b1ce-4357-ba5e-fa82293630df,c31b32c6-1ec2-48e9-9929-356fd0253540,c22879e5-8e90-4540-9a74-5f139208e492,Friškovec,765
e3321752-4498-4da3-801c-d54920b22eba,81a7167c-7913-442e-96c5-20dc6e25d74b,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,3005
e2d3c37e-a7df-458e-9e5a-ea33ccf4c11b,ef4a63e8-d956-4f09-80bd-8e4699418652,N/A,N/A,5000
36c4949b-403b-4a76-87e3-d67f51d655ef,9a938b49-ce1d-4e1c-a789-e316630ebc4f,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,754
dd57f39b-be0f-479e-bc35-5bd2edf98ff2,fbd1dfb0-4a6f-4160-ad52-5ccb69530195,223f660b-c391-4120-bf3c-7bf06781686b,Tovorni kolodvor,3054
9741988b-6723-480b-a419-8db7490d667a,a26d9a94-effb-45ab-a27f-74076e9e5bdd,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,487
392949a1-1ada-4196-9073-6f392638ca49,4a90e424-11ab-43a8-b7e9-1c4f42fe2b7c,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,4503
ea9d5fa9-af5a-4d39-96fd-626415048511,66943a7c-28b4-40a6-a996-21aa0b968435,7fad8003-fb10-489d-bf8d-6d433310ad90,Nove Jarše,420
aa844493-50b0-4b91-b331-f4297d2ae6a8,452f2b51-98fb-4a7c-bb0a-44577eb5e12b,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,159
03375155-45fb-4565-b392-2349fcb199ea,5560d06d-4058-473e-abba-099b05d7cf07,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,995
e9d9f622-7394-4c5c-9031-a41855a64aa7,ba6f47bf-d346-4ccb-8669-13b974d863a6,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1979
7b687edb-dc47-4b68-a13e-34713cababe9,144ab380-6586-43ce-b216-2e66362b6eca,N/A,N/A,5000
105e10e7-fbab-4f99-94c9-178c25630b42,595ee2ab-3022-469d-a3e1-0c87d7dfb14d,c8e0086c-0cef-4375-a471-72f3ae1e34fc,Strelišče,1684
1cc5f00f-c982-4016-8553-40a3da4f36ad,98239279-bb80-4070-965c-dc87525019e2,5de84f88-3f32-4636-8c30-03cc267ecf37,Podvozna pot,1197
97d3e896-2af7-40f9-bfbf-59cf3fcbf93a,eb669f04-cfb6-4ea4-90c9-26eb551ecb45,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,2353
a33e6b1f-de56-43aa-9a52-f7064636ab79,f784b27a-1509-4eec-bd52-6beee2b9530b,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,1253
81a7167c-7913-442e-96c5-20dc6e25d74b,35aedf45-cca3-4f2f-931b-138d29d20fe9,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,206
db9f7130-0bc2-4f3e-b8cd-07cfe96b1f8f,277bc73c-e61d-4046-bcfd-31d6161c568e,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,3667
1cc5f00f-c982-4016-8553-40a3da4f36ad,108e7dc8-ca5d-4c91-9414-32a32a31b69a,N/A,N/A,5000
ec88f05d-3035-4f09-8560-72571bc0b125,125d4928-6b97-4a4b-af34-a2d1564c029c,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,3700
12618339-2c2d-49ec-b0e0-2517c11991f8,c0a064eb-b507-43c2-a6d2-0e9c5881f031,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,539
fb662324-f307-452f-9b00-0275dadfd382,2c0475be-44e7-4f0f-a06d-2c1b4ca15677,e6f5183b-c615-4f47-b4fb-204ee070e825,Bežigrad,774
609f0950-bb8c-4eaf-a931-8575b8aff1ac,7558099b-08a3-43bc-8056-49bcc5900a03,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1340
bff8345d-1b72-4b41-8b8d-cb8a5483a2e4,596e3cfe-bd4c-4afa-ba4c-33172dba9be1,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,3889
a41f5786-6b70-4224-bcde-e6fbaac4c21b,5bc3addd-b076-4c60-b850-39f90e674b75,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,2551
e3b51371-e289-45ef-83ca-1f4ffff25162,bbe542ee-a3f6-43cf-b23a-077c28b7d19a,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1355
ed50f692-09f9-409e-b7d6-05ff7711de6b,ef3024a8-1d7f-4cf5-ad3b-74528eaa9c51,9b0074d2-2c92-4c01-830b-00be8e05b412,Cukrarna,976
03375155-45fb-4565-b392-2349fcb199ea,a8af1032-30bf-4f7b-a921-28d2f712fd24,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,Astra,378
0e79ef8c-f692-4e29-a37e-4a81cbb3d410,f496ecc3-28fe-4361-9da8-428bbf3bd672,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,212
ee095f27-439e-42e7-9e5c-e77b0903c31f,3cb0ccbb-9b91-4d71-bd27-2acef732be4c,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,780
1f9fad8e-d59c-494c-bdd1-1983afacb755,34afe7f1-2d09-487f-983f-19c7dd5dae82,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,1421
9845a6f7-ba79-4f3d-b6ae-969651ef6001,dfd33168-046e-49af-9428-b9394f98667c,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1120
f73d3fb2-082c-4518-8af2-45de5490df4e,1505c6fe-6080-424e-98d1-24c312cfacf3,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,3639
125d4928-6b97-4a4b-af34-a2d1564c029c,318d4398-e152-498b-b4ff-1344c67adba6,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,228
5ddf10c0-90a5-4dbf-992c-23c0505674aa,452f2b51-98fb-4a7c-bb0a-44577eb5e12b,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,225
84578591-7543-4105-8465-9df30256360d,17f7d178-41b3-41f9-a545-cbfc22a0a5f1,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,48
1d7af067-e43b-4a98-953c-75f1b267d9ce,b589ddd3-5a31-4fe1-915f-44347b4c0a1a,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,2795
35dbaf26-2fa4-45c4-87fc-81d1ff13b005,12618339-2c2d-49ec-b0e0-2517c11991f8,a0e0a21b-b8ce-4d76-bbc2-04e179367fee,Šola Jarše,1105
845b482b-dba1-4313-a476-e772691689cf,339ec74c-f45b-4f23-98b8-7ac67486ff6d,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,2917
c568fe2e-477f-4af2-ad68-cb8111f361d0,9cb18d2e-9bf3-436a-ab3a-7c52c5de1300,88cdd36c-03d2-4374-a22f-110dd9f75ea0,Kajuhova,1201
54c591c0-7bbb-4489-9229-57b18f95827a,1a3351a1-563e-4174-b402-54bc0e2f5191,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,727
1a3351a1-563e-4174-b402-54bc0e2f5191,f2bac6f5-5bbc-4f15-acdd-014d86770ce9,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,854
c2827897-b9fe-4bfc-b4ed-880f11a2359e,c93954aa-7aad-4fca-9f7a-721d37f0474e,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,305
fcfe6ac9-74b3-4c13-96b7-6041f1454813,17f7d178-41b3-41f9-a545-cbfc22a0a5f1,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,57
712ee105-4fab-498a-af5c-496ca9830f5f,cecad767-51e5-4683-bf56-e6e342f8d1e0,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,2962
c124f317-217b-4b89-9597-393843de4f81,e6f5183b-c615-4f47-b4fb-204ee070e825,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,577
2b223d0c-f8ec-4970-815c-bfe26c3ffc09,0d50a4a8-a88d-4468-b562-73e51937e1c5,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,32
9276fcfb-0f7e-4df3-b827-325600851526,53ec687a-6f0c-4bb7-b1b4-606e7dcfada9,N/A,N/A,5000
192b7b6a-b138-4569-a4f3-86bef6b20810,ae3f312a-4242-4a42-8df2-5990505a7747,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,1343
2c87f988-902b-4b35-91da-5437a58759f5,4ab506fa-0fcd-431b-ace7-19ffa5f0576a,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,1487
c297ac70-8f43-4fbc-a8a4-366ddb883a8d,53ec687a-6f0c-4bb7-b1b4-606e7dcfada9,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,380
45e88013-1a7e-44a0-ab1f-bc0db6c6746f,1f4702d4-6b02-4ad3-aa9b-118ff9aa3474,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,2387
c31b32c6-1ec2-48e9-9929-356fd0253540,a7af0c5d-2297-40e2-a6e0-506f6aadba0a,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,3042
94712446-2421-4304-b4f1-3b3f82998713,0e79ef8c-f692-4e29-a37e-4a81cbb3d410,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,1719
e333d90d-3eef-4d82-9e00-ebe693e2f389,a5eb15d2-f0cb-46a6-b888-6a9aad6bc5b6,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,1065
befe0e87-b5fe-41ff-9a77-f65461eff28d,fa96d420-d1af-4ad0-bf6a-4544deb1c5eb,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,3113
9741988b-6723-480b-a419-8db7490d667a,0ff94f7b-275b-4cc4-bb27-e00842f5ad87,093afa81-b65f-4182-bac3-afbc00558a9b,Koseze,1765
67c3adc1-a92d-4528-91ee-77d8b52574c6,1dc99fbb-5496-4aab-a4b6-32e653ccc789,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,802
72e6ae6e-bd4b-4946-a032-7ff9b8b41039,aa31554f-8623-42db-aedd-ad9a8f562e4c,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,100
f4c5028b-48a4-4d0e-a91c-81a858923ddd,8dde1a7b-e3ec-4675-8409-2a2c4ae696c7,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,267
ef005e77-f3b8-4171-b681-1294d0e4732b,30cf2ed7-2cf0-4764-ab64-78206968d5ba,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,481
cbf8e64b-fd0d-48ec-8fb1-03b298cc13b3,9c57d59a-53f8-4a16-b279-2ab1745ea230,N/A,N/A,5000
d861c2ce-106a-4b95-a4fc-2af355c0bbf0,5ddf10c0-90a5-4dbf-992c-23c0505674aa,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,726
484b5c91-1220-43ba-af79-84e712fcc46b,94c6598b-7303-42e1-94d5-156d7a25f630,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,1527
df973089-967d-4446-916c-260e9e8fec83,f2920a77-6c6c-494d-96b7-2a8caf8f374f,cee2862b-9b70-4880-8fa3-16c6d2efae1b,AMZS,1548
d5961b09-f5e8-4a0b-9bbb-2515ff0a8376,0b9c5011-4f2d-4753-914f-500532b0dbeb,N/A,N/A,5000
1f4702d4-6b02-4ad3-aa9b-118ff9aa3474,144ab380-6586-43ce-b216-2e66362b6eca,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1355
ef3024a8-1d7f-4cf5-ad3b-74528eaa9c51,754e8f1f-a5ba-4281-8f31-fb3357744cd2,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,1225
e2499103-6634-4d8e-87a8-68dc5ef6340c,78c69686-64ed-437c-83b5-0e28733ed70c,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,174
022ef61f-a226-42e8-b11d-30cf9f9a6688,aa844493-50b0-4b91-b331-f4297d2ae6a8,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,4193
27788b38-4743-4e04-9b9c-94faeeeb2d34,a1406782-3114-407c-8e35-35bcf5a1234b,38b3abed-0592-407b-96c3-85a026f2e192,Dalmatinova,42
eee4abae-e720-4776-b6c7-0099d0119246,9e90940e-cf99-4112-87ec-7cbb6331509a,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,3628
54c591c0-7bbb-4489-9229-57b18f95827a,61485a1f-73a8-4dac-bcc7-6e4e53eb4b0f,5de84f88-3f32-4636-8c30-03cc267ecf37,Podvozna pot,1962
cd2cdf5f-a758-494c-8b1f-2de4ac913723,d4fd9934-5253-4ab8-a779-3e9e2a30c5b7,N/A,N/A,5000
452f2b51-98fb-4a7c-bb0a-44577eb5e12b,cf6f67f5-f7df-4462-828b-481134217fad,N/A,N/A,5000
6afef238-01cd-4ad0-859d-2056b5d4a63f,92928953-a289-4a44-a653-b7b6b4f5e1c2,6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,Sava,449
8d5e4aed-59fb-47c9-8559-5bf11b7ddca0,2beb7011-982a-4349-be22-addf1c3bdec7,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,214
18d010ca-0244-4928-82cb-47af0836a1bb,4f21a18a-3cb0-4c6c-bb92-e7c8945fac1c,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,1303
1eca3479-6e2c-4f21-bf45-4db410041181,61926b26-d777-483f-ae79-86766c48793b,N/A,N/A,5000
7e780e7f-3665-4ec7-a910-eaf6e9d82551,1faa072c-478b-4656-8df3-84167a9a4bbb,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,524
21a5f1e3-8ac0-4023-95ca-0a3ff54099aa,7558099b-08a3-43bc-8056-49bcc5900a03,88cdd36c-03d2-4374-a22f-110dd9f75ea0,Kajuhova,284
ab4e1412-1ac4-4864-8833-c1ddf48bec20,9807573b-8821-40e4-b891-a5cea6e23b3d,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,255
d7a59d1b-dfe1-4fbb-96fc-14443b077516,21a5f1e3-8ac0-4023-95ca-0a3ff54099aa,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,1143
1ef524bd-2bf3-4c47-add3-044374897443,d08c4884-9764-447f-9b79-0ef7a645222f,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,341
bbfc6d44-94da-4cfd-b22a-368a2b11ce20,5f6cb902-b824-4961-9ac2-75cf44a47055,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,997
7ad25867-5c97-4f9f-9b1b-4966436f7fbf,9b9d2948-7538-409c-9bfc-42c0b74c41a8,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,2489
a999f83e-4e6a-4ef9-9a10-e4a2c8a4a182,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,N/A,N/A,5000
9fa0b90f-dba1-4eca-8802-589425d3e8fd,0eca6015-5429-4289-a76c-4ec9ef707e67,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,1059
37fc313d-1f45-49c9-9059-4f96f44a6682,0be53afd-2427-49b2-b70c-2ee3d89e9762,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,3393
8f623f1d-48a7-46b5-9331-28a8dc980876,e8b0d4a2-f65e-4aed-97b8-77ab0d07955a,N/A,N/A,5000
55f1ae46-11e5-4270-991f-f09dae6c58bf,1a1ee974-5091-4fa7-96a2-0c2508892aa3,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,872
ab624858-605d-48c6-a660-d54c2e037a91,7b822496-7ea4-4ce8-b78c-1d021c68a9ed,N/A,N/A,5000
8c7fa045-888b-46d0-8189-6f82623bf481,34f3ddda-e732-4b53-bfb2-8773b5cd6eac,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,659
42bcfbad-96b8-4ce2-96f3-07694e1bcfe2,99b82632-116f-421b-9320-d5a53e522155,N/A,N/A,5000
ee837fd9-7a5c-4f14-bbd7-a46f14eb07c5,aa9cc3b9-7c6c-4e45-b91a-1e0494fbf15e,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,67
404f8444-540d-4d82-a355-30a6a8bec797,79d89180-8b07-4127-b7b4-1ac03d1cee9f,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra,303
7d003bd3-5fae-4076-b952-9f734651720f,783196f2-97cd-4265-bb9a-b13aa8bb6a0b,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,199
2f18bcfa-6189-4de4-b06f-132d3392e7d6,9cc88862-270a-409a-b450-e0003c7930af,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,263
68c65382-15dc-465c-96b5-7f27af9d4a63,f2920a77-6c6c-494d-96b7-2a8caf8f374f,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,3143
ee7e3c65-72e8-465e-a9a3-a9370ec1f314,e2499103-6634-4d8e-87a8-68dc5ef6340c,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,558
25c85d19-456c-4188-b563-15ad467a54c7,f8da5156-e545-47ed-a811-2242f41f5593,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra,1640
f2b27cbd-5207-4281-8f67-6369d0c50a9b,3febe187-31d6-4229-be07-78ff782ca972,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,321
76f20fbf-afc4-4c7d-b51c-14f0878b38d8,86303165-4af4-4fcd-b0f9-43ed865454f4,ef31a8be-b01d-44cd-95cf-3db8e918af26,Emona,2744
824255dc-9be8-4f7b-9b69-2bd4e5a3fc27,88cdd36c-03d2-4374-a22f-110dd9f75ea0,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,974
4a74b966-4fbf-41ab-8e1b-276f3f14fc49,c3188d8e-c2d3-40e5-acc2-14bef70a5ff4,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,863
c0a064eb-b507-43c2-a6d2-0e9c5881f031,eba0daca-3696-4f72-a1dd-5f7b5fd02a63,N/A,N/A,5000
78c69686-64ed-437c-83b5-0e28733ed70c,ba59baf4-dd00-40a5-80e7-3eee6b9d8b09,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R,621
f088dbda-3ab0-43c5-bcdf-c727725c05be,912792ae-7f7e-4295-8064-38ea96a5dc4a,N/A,N/A,5000
