zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
603011,402031,601011,Pošta,473
603011,402031,602021,Drama,2463
603011,402031,502013,Ambrožev trg,676
603011,402031,600012,Bavarski dvor,260
603011,402031,602111,Privoz,1016
603011,402031,601011,Pošta,274
603011,402031,203141,BTC-Emporium,2105
603011,402031,600032,Dalmatinova,2484
603011,402031,600011,Bavarski dvor,1834
603011,402031,803011,Slovenija avto,33
603011,402031,700012,Gosposvetska,1070
603011,402031,502012,Poljanska,979
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,3129
603011,402031,403022,Kodeljevo,1545
603011,402031,802011,Stara cerkev,1021
603011,402031,101051,Astra,2887
603011,402031,600011,Bavarski dvor,3362
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,1686
603011,402031,803011,Slovenija avto,252
603011,402031,100021,Razstavišče,724
603011,402031,203062,Tovorni kolodvor,894
603011,402031,N/A,N/A,4285
603011,402031,804041,Šentvid,875
603011,402031,602021,Drama,2869
603011,402031,301011,Friškovec,1820
603011,402031,303021,Zaloška,356
603011,402031,600012,Bavarski dvor,82
603011,402031,600022,Ajdovščina,3242
603011,402031,600012,Bavarski dvor,634
603011,402031,303021,Zaloška,1191
603011,402031,600011,Bavarski dvor,2879
603011,402031,601011,Pošta,550
603011,402031,101051,Astra,359
603011,402031,601011,Pošta,1823
603011,402031,600012,Bavarski dvor,806
603011,402031,N/A,N/A,4285
603011,402031,600011,Bavarski dvor,3904
603011,402031,602021,Drama,839
603011,402031,N/A,N/A,4285
603011,402031,602111,Privoz,196
603011,402031,600012,Bavarski dvor,7
603011,402031,101051,Astra,2204
603011,402031,803211,Kovinarska,915
603011,402031,502012,Poljanska,1263
603011,402031,502013,Ambrožev trg,734
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,1796
603011,402031,600011,Bavarski dvor,428
603011,402031,101051,Astra,1395
603011,402031,600011,Bavarski dvor,3720
603011,402031,600011,Bavarski dvor,1137
603011,402031,602101,Gornji trg,3435
603011,402031,101032,Bežigrad,3705
603011,402031,704181,Podvozna pot,809
603011,402031,N/A,N/A,4285
603011,402031,600011,Bavarski dvor,962
603011,402031,600022,Ajdovščina,2899
603011,402031,601011,Pošta,3803
603011,402031,602021,Drama,2064
603011,402031,100021,Razstavišče,427
603011,402031,600032,Dalmatinova,652
603011,402031,602021,Drama,2152
603011,402031,600022,Ajdovščina,4012
603011,402031,804251,Vižmarje,1073
603011,402031,600012,Bavarski dvor,11
603011,402031,600011,Bavarski dvor,1351
603011,402031,100021,Razstavišče,1284
603011,402031,100021,Razstavišče,204
603011,402031,602021,Drama,2334
603011,402031,700012,Gosposvetska,1689
603011,402031,602111,Privoz,3156
603011,402031,600011,Bavarski dvor,609
603011,402031,600012,Bavarski dvor,1974
603011,402031,802011,Stara cerkev,163
603011,402031,203101,Kodrova,2604
603011,402031,600012,Bavarski dvor,2721
603011,402031,600011,Bavarski dvor,3154
603011,402031,600012,Bavarski dvor,172
603011,402031,101052,Astra,44
603011,402031,600022,Ajdovščina,2864
603011,402031,101051,Astra,3153
603011,402031,700012,Gosposvetska,1787
603011,402031,303021,Zaloška,365
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,787
603011,402031,600011,Bavarski dvor,1124
603011,402031,101032,Bežigrad,2402
603011,402031,101032,Bežigrad,1563
603011,402031,403042,Štepanja vas,72
603011,402031,600011,Bavarski dvor,1221
603011,402031,600022,Ajdovščina,673
603011,402031,600022,Ajdovščina,1184
603011,402031,600012,Bavarski dvor,1617
603011,402031,802022,Kino Šiška,162
603011,402031,803081,Kneza Koclja,3518
603011,402031,600012,Bavarski dvor,1552
603011,402031,104031,Ježica,2796
603011,402031,600012,Bavarski dvor,11
603011,402031,203041,Šola Jarše,1684
603011,402031,804251,Vižmarje,635
603011,402031,100021,Razstavišče,372
603011,402031,602021,Drama,1497
603011,402031,203161,Nove Jarše,2848
603011,402031,803016,Šišenska,178
603011,402031,602021,Drama,476
603011,402031,602021,Drama,3046
603011,402031,600012,Bavarski dvor,2598
603011,402031,101052,Astra,960
603011,402031,N/A,N/A,4285
603011,402031,700012,Gosposvetska,882
603011,402031,700012,Gosposvetska,1738
603011,402031,803011,Slovenija avto,799
603011,402031,100021,Razstavišče,1710
603011,402031,601011,Pošta,71
603011,402031,805011,Medvoška a.p.,57
603011,402031,803011,Slovenija avto,329
603011,402031,600011,Bavarski dvor,2076
603011,402031,600011,Bavarski dvor,704
603011,402031,700012,Gosposvetska,479
603011,402031,602021,Drama,1814
603011,402031,100021,Razstavišče,3767
603011,402031,602021,Drama,719
603011,402031,600022,Ajdovščina,917
603011,402031,802022,Kino Šiška,531
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,764
603011,402031,N/A,N/A,4285
603011,402031,600032,Dalmatinova,1478
603011,402031,602021,Drama,111
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,171
603011,402031,803011,Slovenija avto,448
603011,402031,502013,Ambrožev trg,78
603011,402031,N/A,N/A,4285
603011,402031,700012,Gosposvetska,2632
603011,402031,203042,Šola Jarše,3894
603011,402031,802022,Kino Šiška,4124
603011,402031,402061,Gornje Poljane,3185
603011,402031,600011,Bavarski dvor,142
603011,402031,600022,Ajdovščina,116
603011,402031,101052,Astra,762
603011,402031,602101,Gornji trg,33
603011,402031,804041,Šentvid,3413
603011,402031,104051,Sava,1799
603011,402031,803051,Litostrojska,14
603011,402031,103101,Stožice,879
603011,402031,203141,BTC-Emporium,565
603011,402031,600022,Ajdovščina,976
603011,402031,402032,Klinični center,258
603011,402031,601011,Pošta,3811
603011,402031,602021,Drama,825
603011,402031,703102,Bonifacija,3117
603011,402031,803011,Slovenija avto,315
603011,402031,601011,Pošta,1269
603011,402031,402032,Klinični center,31
603011,402031,600011,Bavarski dvor,485
603011,402031,402032,Klinični center,1900
603011,402031,802011,Stara cerkev,386
603011,402031,101032,Bežigrad,1772
603011,402031,304031,Rusjanov trg,2100
603011,402031,502013,Ambrožev trg,2661
603011,402031,600012,Bavarski dvor,451
603011,402031,100021,Razstavišče,199
603011,402031,600022,Ajdovščina,2798
603011,402031,602021,Drama,428
603011,402031,803011,Slovenija avto,879
603011,402031,100021,Razstavišče,1322
603011,402031,N/A,N/A,4285
603011,402031,700012,Gosposvetska,733
603011,402031,N/A,N/A,4285
603011,402031,600012,Bavarski dvor,1148
603011,402031,100021,Razstavišče,1049
603011,402031,N/A,N/A,4285
603011,402031,600012,Bavarski dvor,962
603011,402031,802011,Stara cerkev,233
603011,402031,600022,Ajdovščina,637
603011,402031,601011,Pošta,1187
603011,402031,600012,Bavarski dvor,166
603011,402031,600012,Bavarski dvor,1012
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,293
603011,402031,802022,Kino Šiška,3108
603011,402031,700012,Gosposvetska,877
603011,402031,803081,Kneza Koclja,2167
603011,402031,102091,Kardeljeva ploščad,3110
603011,402031,304101,VEVČE,2911
603011,402031,700012,Gosposvetska,3081
603011,402031,802022,Kino Šiška,12
603011,402031,103111,7. septembra,1246
603011,402031,104031,Ježica,3924
603011,402031,304062,Studenec,297
603011,402031,404061,Zadvor,1515
603011,402031,600012,Bavarski dvor,1913
603011,402031,N/A,N/A,4285
603011,402031,602021,Drama,792
603011,402031,600012,Bavarski dvor,817
603011,402031,104111,Rogovilc,58
603011,402031,803012,Slovenija avto,3008
603011,402031,402032,Klinični center,2471
603011,402031,802022,Kino Šiška,471
603011,402031,700012,Gosposvetska,2393
603011,402031,202082,Flajšmanova,287
603011,402031,202031,Savske stolpnice,1682
603011,402031,N/A,N/A,4285
603011,402031,N/A,N/A,4285
603011,402031,N/A,N/A,4285
603011,402031,N/A,N/A,4285
603011,402031,301011,Friškovec,1419
603011,402031,100021,Razstavišče,796
603011,402031,600011,Bavarski dvor,270
603011,402031,101032,Bežigrad,614
603011,402031,600011,Bavarski dvor,1396
603011,402031,202082,Flajšmanova,3266
603011,402031,600011,Bavarski dvor,50
603011,402031,100021,Razstavišče,1760
603011,402031,203041,Šola Jarše,4109
603011,402031,600012,Bavarski dvor,286
603011,402031,600022,Ajdovščina,264
603011,402031,802022,Kino Šiška,2340
603011,402031,600011,Bavarski dvor,96
603011,402031,601011,Pošta,993
603011,402031,N/A,N/A,4285
603011,402031,101031,Bežigrad,604
603011,402031,203211,Kranjčeva,1331
603011,402031,N/A,N/A,4285
603011,402031,100021,Razstavišče,873
603011,402031,601011,Pošta,2045
603011,402031,600022,Ajdovščina,1871
603011,402031,602021,Drama,600
603011,402031,502012,Poljanska,673
603011,402031,402032,Klinični center,427
603011,402031,602031,Hajdrihova,468
603011,402031,700012,Gosposvetska,1126
603011,402031,600012,Bavarski dvor,1140
603011,402031,600012,Bavarski dvor,1217
603011,402031,301011,Friškovec,3945
603011,402031,303032,Ob sotočju,2560
603011,402031,601011,Pošta,1458
603011,402031,602011,Cankarjev dom,511
603011,402031,N/A,N/A,4285
603011,402031,502024,Cukrarna,1464
603011,402031,802011,Stara cerkev,3323
603011,402031,600022,Ajdovščina,250
603011,402031,600012,Bavarski dvor,1907
603011,402031,600022,Ajdovščina,2079
603011,402031,704011,D. MOST P+R,1295
603011,402031,601011,Pošta,96
603011,402031,600011,Bavarski dvor,1963
603011,402031,600011,Bavarski dvor,2042
603011,402031,700012,Gosposvetska,268
603011,402031,203101,Kodrova,497
603011,402031,600011,Bavarski dvor,3323
603011,402031,600011,Bavarski dvor,636
603011,402031,804041,Šentvid,374
603011,402031,N/A,N/A,4285
603011,402031,600012,Bavarski dvor,1434
603011,402031,803011,Slovenija avto,291
603011,402031,600011,Bavarski dvor,920
603011,402031,600011,Bavarski dvor,1275
603011,402031,600012,Bavarski dvor,1281
603011,402031,600012,Bavarski dvor,1801
603011,402031,101051,Astra,242
603011,402031,803012,Slovenija avto,155
603011,402031,700012,Gosposvetska,501
603011,402031,601011,Pošta,874
603011,402031,203101,Kodrova,805
603011,402031,104052,Sava,683
603011,402031,803051,Litostrojska,2238
603011,402031,303021,Zaloška,2952
603011,402031,N/A,N/A,4285
603011,402031,100021,Razstavišče,3218
603011,402031,300012,Kolodvor,900
603011,402031,103032,AMZS,1238
603011,402031,802022,Kino Šiška,63
603011,402031,803011,Slovenija avto,1503
603011,402031,600012,Bavarski dvor,8
603011,402031,601011,Pošta,2392
603011,402031,403042,Štepanja vas,1518
603011,402031,602031,Hajdrihova,1292
603011,402031,602021,Drama,479
603011,402031,104031,Ježica,875
603011,402031,100021,Razstavišče,296
603011,402031,N/A,N/A,4285
603011,402031,803011,Slovenija avto,2284
603011,402031,303021,Zaloška,378
603011,402031,602021,Drama,854
603011,402031,N/A,N/A,4285
603011,402031,203062,Tovorni kolodvor,203
603011,402031,600011,Bavarski dvor,1788
