zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
mega_413,mega_318,mega_361,Kranjčeva,274
mega_203,mega_51,mega_66,Gerbičeva,1242
mega_201,mega_286,mega_223,Na klancu,387
mega_260,mega_251,mega_131,Križanke,412
mega_22,mega_267,mega_228,Bonifacija,380
mega_113,mega_114,mega_161,Bavarski dvor,329
mega_301,mega_363,mega_122,Gornji trg,273
mega_117,mega_430,mega_43,Cesta na Vevče,271
mega_244,mega_97,mega_332,Stara cerkev,1696
mega_163,mega_214,mega_50,OŠ Sostro,1
mega_27,mega_60,mega_386,Konzorcij/Pošta,162
mega_119,mega_21,mega_77,Stožice,585
mega_336,mega_177,mega_161,Bavarski dvor,1325
mega_317,mega_38,mega_374,Zaloška,1524
mega_193,mega_70,mega_248,Štepanja vas,934
mega_261,mega_239,mega_347,Kolodvor,927
mega_167,mega_322,mega_127,Privoz,363
mega_129,mega_421,mega_330,Ziherlova,24
mega_73,mega_216,mega_204,Tržnica Moste,687
mega_152,mega_240,N/A,N/A,2305
mega_47,mega_453,mega_291,Bolnica,284
mega_249,mega_286,mega_127,Privoz,424
mega_405,mega_0,mega_241,Razstavišče,902
mega_253,mega_307,mega_161,Bavarski dvor,355
mega_151,mega_134,mega_204,Tržnica Moste,433
mega_247,mega_63,mega_366,Gosposvetska,1238
mega_382,mega_438,mega_114,Klinični center,1339
mega_8,mega_377,mega_366,Gosposvetska,906
mega_132,mega_431,mega_161,Bavarski dvor,321
mega_174,mega_436,mega_161,Bavarski dvor,1862
mega_306,mega_106,mega_316,Žale,907
mega_373,mega_110,mega_161,Bavarski dvor,1431
mega_267,mega_109,N/A,N/A,2305
mega_194,mega_78,mega_161,Bavarski dvor,45
mega_244,mega_425,mega_161,Bavarski dvor,96
mega_121,mega_160,mega_138,Astra,220
mega_156,mega_67,mega_133,Emona,133
mega_287,mega_241,mega_386,Konzorcij/Pošta,356
mega_231,mega_379,N/A,N/A,2305
mega_250,mega_58,mega_309,Drama,744
mega_24,mega_59,mega_162,Tivoli,629
mega_216,mega_125,mega_278,Slovenija avto,476
mega_51,mega_99,mega_316,Žale,1136
mega_383,mega_204,mega_366,Gosposvetska,75
mega_352,mega_125,mega_276,Kino Šiška,718
mega_99,mega_4,mega_161,Bavarski dvor,852
mega_306,mega_231,mega_202,Preglov trg,585
mega_91,mega_21,mega_112,Poljanska,1891
mega_401,mega_309,mega_241,Razstavišče,712
mega_45,mega_194,mega_386,Konzorcij/Pošta,858
mega_236,mega_133,mega_291,Bolnica,2010
mega_287,mega_342,mega_327,Friškovec,143
mega_318,mega_99,mega_121,Ambrožev trg,540
mega_330,mega_219,mega_148,Poliklinika,236
mega_205,mega_96,mega_309,Drama,1756
mega_430,mega_194,mega_222,Dravlje,755
mega_40,mega_355,mega_386,Konzorcij/Pošta,91
mega_4,mega_108,mega_112,Poljanska,1563
mega_296,mega_403,mega_327,Friškovec,473
mega_186,mega_307,mega_350,Šola Jarše,234
mega_120,mega_259,mega_366,Gosposvetska,730
mega_67,mega_213,mega_162,Tivoli,102
mega_411,mega_347,N/A,N/A,2305
mega_230,mega_447,mega_337,Medvoška a.p.,7
mega_257,mega_134,mega_366,Gosposvetska,1460
mega_297,mega_21,mega_349,Brinje,1237
mega_347,mega_304,mega_350,Šola Jarše,208
mega_82,mega_158,mega_121,Ambrožev trg,437
mega_431,mega_15,mega_366,Gosposvetska,614
mega_336,mega_115,mega_161,Bavarski dvor,437
mega_87,mega_297,mega_366,Gosposvetska,493
mega_95,mega_296,mega_309,Drama,842
mega_100,mega_42,mega_161,Bavarski dvor,841
mega_282,mega_1,mega_386,Konzorcij/Pošta,555
mega_444,mega_339,mega_161,Bavarski dvor,674
mega_422,mega_268,mega_161,Bavarski dvor,1006
mega_429,mega_374,mega_122,Gornji trg,795
mega_94,mega_358,mega_347,Kolodvor,144
mega_400,mega_63,mega_204,Tržnica Moste,372
mega_102,mega_445,mega_317,Savske stolpnice,230
mega_179,mega_135,mega_241,Razstavišče,716
mega_441,mega_1,mega_39,Ajdovščina,1866
mega_23,mega_413,mega_39,Ajdovščina,843
mega_192,mega_19,mega_161,Bavarski dvor,537
mega_444,mega_87,mega_209,Mercator,735
mega_221,mega_240,mega_374,Zaloška,598
mega_115,mega_295,mega_39,Ajdovščina,126
mega_33,mega_206,mega_366,Gosposvetska,2121
mega_187,mega_232,mega_386,Konzorcij/Pošta,92
mega_61,mega_1,mega_181,Aškerčeva,554
mega_259,mega_314,mega_161,Bavarski dvor,1420
mega_138,mega_56,mega_219,Akademija,1823
mega_288,mega_56,mega_343,Kodrova,600
mega_94,mega_238,mega_161,Bavarski dvor,2244
mega_245,mega_260,mega_277,Središka,638
mega_247,mega_250,mega_241,Razstavišče,320
mega_129,mega_98,mega_39,Ajdovščina,68
mega_201,mega_135,mega_127,Privoz,750
mega_70,mega_344,mega_313,Podvozna pot,872
mega_137,mega_411,mega_309,Drama,575
mega_455,mega_328,mega_346,Prušnikova,184
mega_212,mega_42,mega_247,Tobačna,197
mega_215,mega_258,mega_386,Konzorcij/Pošta,304
mega_306,mega_360,mega_101,Drenikova,536
mega_35,mega_97,mega_161,Bavarski dvor,143
mega_319,mega_449,mega_153,Kompas,411
mega_369,mega_434,mega_162,Tivoli,352
mega_174,mega_228,mega_386,Konzorcij/Pošta,726
mega_202,mega_349,mega_93,Litostrojska,2278
mega_81,mega_127,mega_161,Bavarski dvor,1096
mega_78,mega_426,mega_317,Savske stolpnice,106
mega_273,mega_229,mega_228,Bonifacija,1947
mega_59,mega_295,mega_386,Konzorcij/Pošta,484
mega_425,mega_40,mega_121,Ambrožev trg,81
mega_350,mega_78,mega_316,Žale,5
mega_304,mega_358,mega_39,Ajdovščina,65
mega_212,mega_332,mega_346,Prušnikova,695
mega_397,mega_92,mega_347,Kolodvor,977
mega_174,mega_8,mega_276,Kino Šiška,1154
mega_418,mega_339,mega_39,Ajdovščina,743
mega_395,mega_249,mega_47,Sava,50
mega_170,mega_288,mega_386,Konzorcij/Pošta,543
mega_208,mega_158,mega_233,Cesta v Bizovik,695
mega_316,mega_390,mega_390,Flajšmanova/ZELENA JAMA,3
mega_104,mega_332,mega_317,Savske stolpnice,208
mega_455,mega_346,mega_290,Medno,15
mega_116,mega_387,mega_241,Razstavišče,340
mega_371,mega_100,mega_118,Bežigrad,816
mega_23,mega_158,mega_55,Božičeva,579
mega_91,mega_152,mega_18,Pod Debnim vrhom,23
mega_195,mega_122,mega_161,Bavarski dvor,780
mega_272,mega_144,mega_121,Ambrožev trg,81
mega_74,mega_314,mega_374,Zaloška,98
mega_13,mega_325,mega_325,Studenec,386
mega_132,mega_244,mega_386,Konzorcij/Pošta,120
mega_69,mega_27,mega_161,Bavarski dvor,992
mega_33,mega_345,mega_204,Tržnica Moste,861
mega_117,mega_296,mega_350,Šola Jarše,759
mega_308,mega_93,mega_126,Bratov Učakar,97
mega_123,mega_209,mega_122,Gornji trg,335
mega_28,mega_325,mega_112,Poljanska,486
mega_308,mega_74,mega_309,Drama,1490
mega_66,mega_454,mega_316,Žale,378
mega_255,mega_148,mega_327,Friškovec,1382
mega_431,mega_256,mega_350,Šola Jarše,900
mega_351,mega_169,mega_161,Bavarski dvor,499
mega_152,mega_95,mega_161,Bavarski dvor,203
mega_204,mega_148,mega_204,Tržnica Moste,6
mega_288,mega_446,mega_316,Žale,729
mega_287,mega_24,mega_223,Na klancu,161
mega_130,mega_236,mega_118,Bežigrad,1934
mega_5,mega_459,mega_161,Bavarski dvor,604
mega_175,mega_117,mega_161,Bavarski dvor,359
mega_329,mega_335,mega_253,IMP,826
mega_102,mega_137,mega_241,Razstavišče,215
mega_414,mega_428,mega_55,Božičeva,856
mega_296,mega_161,mega_61,Koseze,115
mega_88,mega_390,mega_241,Razstavišče,56
mega_299,mega_300,mega_366,Gosposvetska,1279
mega_146,mega_108,mega_419,Cukrarna,705
mega_192,mega_206,mega_241,Razstavišče,354
mega_144,mega_176,mega_241,Razstavišče,73
mega_117,mega_113,mega_377,Parmova,1351
mega_74,mega_416,mega_291,Bolnica,34
mega_192,mega_294,mega_122,Gornji trg,163
mega_259,mega_405,mega_114,Klinični center,247
mega_396,mega_392,mega_347,Kolodvor,474
mega_437,mega_210,mega_161,Bavarski dvor,380
mega_364,mega_98,mega_161,Bavarski dvor,148
mega_206,mega_396,mega_347,Kolodvor,170
mega_323,mega_258,mega_445,D. MOST P+R,120
mega_206,mega_359,mega_350,Šola Jarše,560
mega_311,mega_287,mega_162,Tivoli,232
mega_62,mega_201,mega_386,Konzorcij/Pošta,602
mega_251,mega_97,mega_162,Tivoli,569
mega_272,mega_68,mega_366,Gosposvetska,526
mega_75,mega_184,mega_161,Bavarski dvor,408
mega_389,mega_173,N/A,N/A,2305
mega_273,mega_207,mega_241,Razstavišče,2034
mega_263,mega_400,mega_276,Kino Šiška,124
mega_209,mega_192,mega_65,Vič Glince,203
mega_349,mega_333,mega_136,Viadukt,23
mega_314,mega_9,mega_241,Razstavišče,313
mega_176,mega_373,mega_260,Ježica,321
mega_346,mega_176,mega_39,Ajdovščina,755
mega_369,mega_441,mega_332,Stara cerkev,947
mega_394,mega_146,mega_59,Brodarjev trg,188
mega_99,mega_352,mega_347,Kolodvor,474
mega_316,mega_71,mega_240,Pot na Rakovo jelšo,495
mega_218,mega_294,mega_160,AMZS,292
mega_378,mega_16,mega_121,Ambrožev trg,441
mega_152,mega_96,mega_162,Tivoli,1726
mega_440,mega_373,mega_39,Ajdovščina,242
mega_79,mega_200,mega_138,Astra,867
mega_298,mega_286,mega_122,Gornji trg,219
mega_128,mega_286,mega_386,Konzorcij/Pošta,310
mega_413,mega_250,mega_316,Žale,520
mega_455,mega_82,mega_366,Gosposvetska,1428
mega_71,mega_455,mega_309,Drama,695
mega_264,mega_375,mega_138,Astra,449
mega_22,mega_405,mega_39,Ajdovščina,654
mega_213,mega_426,mega_138,Astra,721
mega_130,mega_56,mega_39,Ajdovščina,1042
mega_167,mega_195,mega_39,Ajdovščina,1224
mega_204,mega_234,mega_114,Klinični center,95
mega_137,mega_178,mega_161,Bavarski dvor,25
mega_408,mega_451,mega_133,Emona,531
mega_36,mega_268,mega_386,Konzorcij/Pošta,468
mega_39,mega_365,mega_309,Drama,200
mega_91,mega_431,mega_162,Tivoli,1071
mega_397,mega_68,mega_181,Aškerčeva,767
mega_299,mega_388,N/A,N/A,2305
mega_138,mega_0,mega_241,Razstavišče,366
mega_237,mega_22,mega_309,Drama,936
mega_329,mega_221,mega_204,Tržnica Moste,416
mega_88,mega_187,mega_161,Bavarski dvor,1243
mega_218,mega_239,mega_161,Bavarski dvor,1505
mega_268,mega_256,mega_39,Ajdovščina,667
mega_165,mega_406,mega_165,Trebeljevo,112
mega_215,mega_296,mega_241,Razstavišče,1357
mega_173,mega_100,mega_241,Razstavišče,362
mega_333,mega_291,mega_136,Viadukt,249
mega_311,mega_184,mega_161,Bavarski dvor,244
mega_141,mega_173,mega_182,Andreja Bitenca,5
mega_228,mega_306,mega_332,Stara cerkev,720
mega_218,mega_31,mega_78,Prekmurska,832
mega_276,mega_39,mega_39,Ajdovščina,16
mega_59,mega_138,mega_67,Vevče Papirnica,786
mega_192,mega_328,mega_138,Astra,909
mega_248,mega_280,mega_114,Klinični center,812
mega_258,mega_13,mega_161,Bavarski dvor,322
mega_249,mega_432,mega_161,Bavarski dvor,333
mega_88,mega_277,mega_317,Savske stolpnice,762
mega_121,mega_142,mega_69,Pot heroja Trtnika,434
mega_215,mega_397,mega_332,Stara cerkev,115
mega_140,mega_56,mega_347,Kolodvor,1148
mega_421,mega_294,mega_171,Pod Rožnikom,1119
mega_367,mega_106,mega_306,Hrvatski trg,294
mega_167,mega_40,mega_138,Astra,996
mega_449,mega_156,mega_39,Ajdovščina,230
mega_230,mega_180,mega_375,Šentvid,57
mega_145,mega_7,mega_39,Ajdovščina,236
mega_274,mega_400,N/A,N/A,2305
mega_240,mega_178,mega_310,Zmajski most,481
mega_117,mega_163,mega_161,Bavarski dvor,1939
mega_227,mega_320,mega_162,Tivoli,1463
mega_457,mega_178,mega_136,Viadukt,547
mega_443,mega_372,mega_388,Dalmatinova/Tavčarjeva,1105
mega_161,mega_297,mega_386,Konzorcij/Pošta,19
mega_331,mega_252,mega_83,Jana Husa,60
mega_233,mega_457,mega_386,Konzorcij/Pošta,1596
mega_450,mega_365,mega_118,Bežigrad,598
mega_347,mega_298,mega_138,Astra,96
mega_239,mega_31,mega_276,Kino Šiška,1038
mega_331,mega_372,mega_97,ŽELEZNA,1685
mega_65,mega_382,mega_309,Drama,30
mega_285,mega_413,mega_241,Razstavišče,1036
mega_184,mega_183,mega_114,Klinični center,524
mega_280,mega_414,mega_309,Drama,975
mega_308,mega_213,mega_309,Drama,69
mega_359,mega_263,mega_386,Konzorcij/Pošta,1165
mega_460,mega_188,mega_317,Savske stolpnice,523
mega_261,mega_336,mega_386,Konzorcij/Pošta,409
mega_349,mega_219,mega_241,Razstavišče,695
mega_382,mega_370,mega_162,Tivoli,128
mega_393,mega_75,mega_386,Konzorcij/Pošta,909
mega_213,mega_124,mega_386,Konzorcij/Pošta,1376
mega_237,mega_333,mega_175,Križišče Sostro,837
mega_144,mega_163,mega_327,Friškovec,120
mega_316,mega_164,mega_161,Bavarski dvor,1293
mega_189,mega_324,mega_204,Tržnica Moste,415
mega_448,mega_318,mega_122,Gornji trg,140
mega_136,mega_451,mega_161,Bavarski dvor,1110
mega_350,mega_322,mega_327,Friškovec,2056
mega_428,mega_213,mega_276,Kino Šiška,1377
mega_434,mega_77,mega_39,Ajdovščina,434
mega_135,mega_88,mega_161,Bavarski dvor,1226
mega_36,mega_240,mega_161,Bavarski dvor,580
mega_205,mega_194,mega_161,Bavarski dvor,88
mega_447,mega_432,mega_309,Drama,594
mega_16,mega_337,mega_198,Ruski car,1313
mega_151,mega_132,mega_138,Astra,788
mega_154,mega_124,mega_161,Bavarski dvor,1248
mega_354,mega_244,mega_260,Ježica,619
mega_389,mega_200,mega_114,Klinični center,649
mega_388,mega_262,mega_87,Vič,521
mega_416,mega_292,mega_181,Aškerčeva,1447
mega_108,mega_422,N/A,N/A,2305
mega_284,mega_80,mega_386,Konzorcij/Pošta,904
mega_386,mega_14,mega_39,Ajdovščina,183
mega_213,mega_262,mega_112,Poljanska,226
mega_143,mega_404,mega_133,Emona,262
mega_291,mega_420,mega_276,Kino Šiška,1128
mega_304,mega_459,mega_161,Bavarski dvor,1141
mega_439,mega_388,mega_161,Bavarski dvor,228
mega_217,mega_218,mega_276,Kino Šiška,1628
mega_210,mega_113,mega_118,Bežigrad,896
mega_323,mega_0,mega_137,Hajdrihova,171
mega_158,mega_39,mega_309,Drama,133
mega_24,mega_92,mega_375,Šentvid,122
mega_211,mega_121,mega_375,Šentvid,205
mega_147,mega_96,mega_276,Kino Šiška,623
mega_409,mega_427,mega_347,Kolodvor,256
mega_221,mega_243,mega_317,Savske stolpnice,81
mega_38,mega_83,mega_375,Šentvid,1155
mega_112,mega_132,mega_39,Ajdovščina,516
mega_458,mega_397,mega_316,Žale,285
mega_35,mega_109,mega_332,Stara cerkev,21
mega_251,mega_209,mega_309,Drama,1044
mega_204,mega_236,mega_161,Bavarski dvor,1431
mega_126,mega_113,mega_291,Bolnica,1178
mega_211,mega_424,mega_278,Slovenija avto,683
mega_156,mega_255,mega_320,Stara Ježica,1307
mega_44,mega_155,mega_48,Prežganje,2
mega_12,mega_95,N/A,N/A,2305
mega_297,mega_415,mega_366,Gosposvetska,215
mega_264,mega_345,mega_122,Gornji trg,763
mega_1,mega_268,mega_241,Razstavišče,469
mega_48,mega_106,mega_241,Razstavišče,1613
mega_68,mega_329,mega_128,Vižmarje,120
mega_410,mega_359,mega_335,Žito,893
mega_203,mega_145,mega_327,Friškovec,567
mega_212,mega_133,mega_161,Bavarski dvor,150
mega_82,mega_156,mega_267,Polje,23
mega_59,mega_183,mega_161,Bavarski dvor,1413
mega_259,mega_445,mega_161,Bavarski dvor,386
mega_373,mega_23,N/A,N/A,2305
mega_101,mega_19,mega_161,Bavarski dvor,1014
mega_37,mega_313,mega_386,Konzorcij/Pošta,88
mega_408,mega_99,mega_228,Bonifacija,409
mega_309,mega_127,mega_245,Cukrarna,85
mega_161,mega_443,mega_366,Gosposvetska,109
mega_250,mega_272,mega_138,Astra,81
mega_97,mega_411,mega_241,Razstavišče,345
mega_159,mega_259,mega_161,Bavarski dvor,1420
mega_334,mega_202,mega_161,Bavarski dvor,689
mega_385,mega_69,mega_118,Bežigrad,1980
mega_130,mega_285,mega_309,Drama,758
mega_396,mega_187,mega_118,Bežigrad,232
mega_158,mega_78,mega_161,Bavarski dvor,455
mega_169,mega_233,mega_309,Drama,349
mega_349,mega_38,N/A,N/A,2305
mega_202,mega_433,mega_373,Štajerska,842
mega_115,mega_439,mega_326,Pot na Fužine,933
mega_152,mega_48,mega_161,Bavarski dvor,721
mega_45,mega_430,mega_309,Drama,505
mega_350,mega_404,mega_386,Konzorcij/Pošta,1035
mega_212,mega_3,mega_161,Bavarski dvor,875
mega_400,mega_393,mega_241,Razstavišče,78
mega_115,mega_411,mega_267,Polje,1007
mega_279,mega_239,mega_52,Zadvor,50
mega_106,mega_320,mega_162,Tivoli,174
mega_319,mega_341,mega_326,Pot na Fužine,119
mega_131,mega_232,N/A,N/A,2305
mega_25,mega_358,mega_161,Bavarski dvor,96
mega_181,mega_4,mega_161,Bavarski dvor,482
mega_45,mega_148,mega_445,D. MOST P+R,289
mega_60,mega_282,mega_317,Savske stolpnice,992
mega_54,mega_127,mega_161,Bavarski dvor,319
mega_378,mega_249,mega_247,Tobačna,619
mega_373,mega_180,mega_260,Ježica,1385
mega_355,mega_111,mega_388,Dalmatinova/Tavčarjeva,360
mega_48,mega_330,mega_314,Cankarjev dom,932
mega_102,mega_135,mega_161,Bavarski dvor,1356
mega_387,mega_157,mega_384,Aleja/Avtomontaža,2174
mega_38,mega_247,mega_386,Konzorcij/Pošta,151
mega_348,mega_244,mega_291,Bolnica,431
mega_288,mega_335,mega_366,Gosposvetska,1087
mega_196,mega_204,mega_175,Križišče Sostro,1182
mega_374,mega_229,mega_118,Bežigrad,343
mega_23,mega_151,mega_278,Slovenija avto,282
mega_219,mega_140,mega_309,Drama,1612
mega_2,mega_452,mega_72,Gornji Rudnik,438
mega_354,mega_272,mega_386,Konzorcij/Pošta,254
mega_184,mega_91,mega_241,Razstavišče,1958
mega_407,mega_19,mega_350,Šola Jarše,660
mega_122,mega_274,mega_332,Stara cerkev,1487
mega_167,mega_43,mega_386,Konzorcij/Pošta,254
mega_63,mega_325,mega_351,Jarše,170
mega_409,mega_73,mega_205,Samova,713
mega_157,mega_383,mega_202,Preglov trg,99
mega_26,mega_459,mega_39,Ajdovščina,467
mega_37,mega_382,mega_363,Dolgi most,207
mega_413,mega_221,mega_349,Brinje,1544
mega_428,mega_360,mega_161,Bavarski dvor,248
mega_406,mega_320,mega_161,Bavarski dvor,757
mega_251,mega_6,mega_161,Bavarski dvor,590
mega_7,mega_130,mega_366,Gosposvetska,557
mega_28,mega_369,N/A,N/A,2305
mega_455,mega_336,mega_278,Slovenija avto,75
mega_266,mega_257,mega_198,Ruski car,795
mega_338,mega_80,mega_39,Ajdovščina,930
mega_442,mega_194,mega_374,Zaloška,48
mega_69,mega_236,mega_343,Kodrova,290
mega_457,mega_181,mega_366,Gosposvetska,6
mega_197,mega_199,N/A,N/A,2305
mega_377,mega_430,mega_161,Bavarski dvor,1229
mega_56,mega_29,mega_241,Razstavišče,595
mega_392,mega_431,mega_161,Bavarski dvor,1369
mega_118,mega_25,mega_386,Konzorcij/Pošta,305
mega_123,mega_283,mega_386,Konzorcij/Pošta,489
mega_425,mega_120,mega_161,Bavarski dvor,956
mega_83,mega_98,mega_366,Gosposvetska,1082
mega_261,mega_437,mega_161,Bavarski dvor,1548
mega_420,mega_119,mega_161,Bavarski dvor,1337
mega_297,mega_274,mega_241,Razstavišče,1314
mega_273,mega_53,mega_309,Drama,96
mega_115,mega_120,mega_276,Kino Šiška,2060
mega_296,mega_367,mega_161,Bavarski dvor,738
mega_407,mega_339,mega_138,Astra,1980
mega_149,mega_245,mega_291,Bolnica,147
mega_445,mega_75,mega_39,Ajdovščina,150
mega_412,mega_437,mega_267,Polje,376
mega_220,mega_238,mega_114,Klinični center,1043
mega_423,mega_426,mega_386,Konzorcij/Pošta,718
mega_456,mega_179,mega_118,Bežigrad,348
mega_349,mega_180,mega_315,Gorjančeva,164
mega_29,mega_302,mega_337,Medvoška a.p.,263
mega_199,mega_58,mega_127,Privoz,59
mega_68,mega_258,mega_161,Bavarski dvor,427
mega_422,mega_36,mega_332,Stara cerkev,430
mega_433,mega_197,mega_320,Stara Ježica,89
mega_420,mega_453,mega_386,Konzorcij/Pošta,330
mega_69,mega_71,mega_161,Bavarski dvor,1568
mega_320,mega_170,mega_77,Stožice,16
mega_344,mega_109,N/A,N/A,2305
mega_271,mega_103,mega_109,Kneza Koclja,40
mega_136,mega_442,mega_161,Bavarski dvor,496
mega_337,mega_115,mega_161,Bavarski dvor,584
mega_323,mega_163,mega_386,Konzorcij/Pošta,1178
mega_239,mega_194,mega_343,Kodrova,181
mega_333,mega_243,mega_39,Ajdovščina,1462
mega_311,mega_159,mega_39,Ajdovščina,171
mega_262,mega_249,mega_316,Žale,856
