zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
80c65758-5f25-4003-8d55-10ff96fe8310,ab987eb0-c970-4577-8db9-0cd507a6cab6,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,Gornji trg,4
e9d9f622-7394-4c5c-9031-a41855a64aa7,98b60d07-8054-441a-be44-be7aa24f4253,1b3ddeca-a066-43ee-9ae5-8339628129c2,Žale,125
c22879e5-8e90-4540-9a74-5f139208e492,21764d19-62cc-49fd-bac9-403aeac6a6b9,5cc8a08d-c0af-491f-9a9c-b8b4f5f23bc0,BTC-Emporium,62
8512e1be-4637-483b-a3e6-78ccc6d2c5b1,e9382efd-d64d-46b0-9a7d-a4e6a0188725,7fad8003-fb10-489d-bf8d-6d433310ad90,Nove Jarše,250
1eadcdb9-60cd-47c9-8eec-527c3465a685,21764d19-62cc-49fd-bac9-403aeac6a6b9,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,68
7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,e9d9f622-7394-4c5c-9031-a41855a64aa7,454817d3-3750-49c7-994c-14d06fd2c634,Žale,64
aa42017d-812a-4175-bc9b-0fec03b18931,9cfac7e2-9653-4e52-a6d3-27756d27f817,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,213
454817d3-3750-49c7-994c-14d06fd2c634,023d7b7a-b411-4e61-8746-b07f9e5c8f90,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,28
80c65758-5f25-4003-8d55-10ff96fe8310,8598b85d-3e1d-4767-b72f-0c209038841f,81f21fc1-3bd2-4d2a-b563-2d063479c68e,Štepanja vas,3
6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,a0e0a21b-b8ce-4d76-bbc2-04e179367fee,454817d3-3750-49c7-994c-14d06fd2c634,Žale,90
12304b99-9a07-485a-a101-eaca90495d48,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,339
5d7f28a6-2a2a-4333-aa06-48edfb652f86,295616c0-387b-4f60-a337-7743cd6be04e,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,419
609f0950-bb8c-4eaf-a931-8575b8aff1ac,4038e02e-f22f-4af0-ba4f-7aab855b53af,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,612
fb7704f0-d31e-4561-83e4-621a8c62654b,1b0f629f-acdb-4e94-8c54-018f4334ebf7,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,76
609f0950-bb8c-4eaf-a931-8575b8aff1ac,ab987eb0-c970-4577-8db9-0cd507a6cab6,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,173
3c6ebf90-c611-4535-b2b0-22fba3f7649a,38b3abed-0592-407b-96c3-85a026f2e192,4ca7ae7e-380b-45e3-81de-00ffab5bb531,Yulon,361
b59656a4-b6e7-4b87-977c-078c59088a50,88cdd36c-03d2-4374-a22f-110dd9f75ea0,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,137
a7094427-e180-4deb-acaf-5d4488326e9e,b59656a4-b6e7-4b87-977c-078c59088a50,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,14
f4cfd904-bd11-4247-95df-32c4555a930f,5d7f28a6-2a2a-4333-aa06-48edfb652f86,4038e02e-f22f-4af0-ba4f-7aab855b53af,Kneza Koclja,109
77dcd833-fa4d-4c5a-93b1-31284942e61d,05643914-8ff7-4064-8737-2761d44a083f,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,623
7bcbdcaa-00b9-47d4-8982-09da26cd7bcb,c87db9be-1fba-4102-a743-0ee4317dd5af,cdabf1ea-b04c-480a-8359-72c46e6864ab,Bežigrad,63
093afa81-b65f-4182-bac3-afbc00558a9b,48507e1a-32df-4552-9448-3b345760b75f,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,120
7fa32ea0-e884-435a-a81c-51bbd5cedf3e,295616c0-387b-4f60-a337-7743cd6be04e,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,273
223f660b-c391-4120-bf3c-7bf06781686b,e6f5183b-c615-4f47-b4fb-204ee070e825,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,61
bc66f88b-1412-44cb-b921-030d27335261,271db19a-744b-41a0-869d-0c3e0e2cb6bf,4038e02e-f22f-4af0-ba4f-7aab855b53af,Kneza Koclja,326
1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,377
8589e5d1-21b4-4210-ad7a-4bf91f9a715d,9cfac7e2-9653-4e52-a6d3-27756d27f817,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,47
1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,717c914e-f928-4671-95f6-26c1ddb95799,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,14
ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,ef31a8be-b01d-44cd-95cf-3db8e918af26,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,6
a2f479c6-4c21-4923-b4ac-86f752507cee,8589e5d1-21b4-4210-ad7a-4bf91f9a715d,N/A,N/A,660
1e157c31-d34d-4c2e-91b4-8c000c88f6dd,1e157c31-d34d-4c2e-91b4-8c000c88f6dd,cdabf1ea-b04c-480a-8359-72c46e6864ab,Bežigrad,1
58db973d-ecbb-4aa6-a56c-c26aaff7f263,1b0f629f-acdb-4e94-8c54-018f4334ebf7,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,509
abc9fd26-5442-468b-93b6-4d5eb76d0f1f,9a14b0ec-f13a-46f0-8c4f-07d8b99241e2,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,105
1035c6f7-304e-4329-a3b2-4eb5d985a577,ef31a8be-b01d-44cd-95cf-3db8e918af26,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,263
1b0f629f-acdb-4e94-8c54-018f4334ebf7,dfde6478-02b5-471b-a470-29cb0e84542f,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,313
3fbf6322-fb74-4a50-a81a-bfca73abc26b,48507e1a-32df-4552-9448-3b345760b75f,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,244
d4c51b31-46fd-4da8-ba15-8068e666d483,484b5c91-1220-43ba-af79-84e712fcc46b,7bcbdcaa-00b9-47d4-8982-09da26cd7bcb,Zaloška,89
98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,2f874852-bc80-4ff3-b6bf-a914e31251c8,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,50
c297ac70-8f43-4fbc-a8a4-366ddb883a8d,f14a6236-8af2-47bf-9270-432377662a63,cee2862b-9b70-4880-8fa3-16c6d2efae1b,AMZS,61
d98335a0-1291-4d4c-be62-16b11c356575,7310c006-62b8-4f94-bb9c-d5c26cb3faad,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,12
6182f8e8-c45e-4606-b4a4-d909bd44d2cc,4d216485-ef41-45e7-9182-0c254644955c,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,Šola Jarše,137
8eeea585-6168-45b8-a5d4-336e61826043,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,N/A,N/A,660
58db973d-ecbb-4aa6-a56c-c26aaff7f263,c22879e5-8e90-4540-9a74-5f139208e492,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,96
25cde952-4896-4977-b229-75e09b3e3661,093afa81-b65f-4182-bac3-afbc00558a9b,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,276
295616c0-387b-4f60-a337-7743cd6be04e,a7177a3d-8db2-43fb-8910-f95857f0ed97,N/A,N/A,660
8c7fa045-888b-46d0-8189-6f82623bf481,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,143
e9382efd-d64d-46b0-9a7d-a4e6a0188725,a0e0a21b-b8ce-4d76-bbc2-04e179367fee,3fbf6322-fb74-4a50-a81a-bfca73abc26b,Tacenski most,146
f2b27cbd-5207-4281-8f67-6369d0c50a9b,47637057-8d6a-4cf9-bd56-3ac90748fcc4,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,133
294c40c4-18e4-4d92-a947-911a8623de89,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,51
717dda7e-d793-4697-8f60-b64ee8b1edc4,abc9fd26-5442-468b-93b6-4d5eb76d0f1f,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,192
7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,aa42017d-812a-4175-bc9b-0fec03b18931,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,11
88cdd36c-03d2-4374-a22f-110dd9f75ea0,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,56
6a89c110-a0f8-4b1a-87f0-33f49c0a658e,cee2862b-9b70-4880-8fa3-16c6d2efae1b,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center,143
48507e1a-32df-4552-9448-3b345760b75f,484b5c91-1220-43ba-af79-84e712fcc46b,f14a6236-8af2-47bf-9270-432377662a63,Viadukt,501
35aedf45-cca3-4f2f-931b-138d29d20fe9,f4cfd904-bd11-4247-95df-32c4555a930f,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,Astra,112
294c40c4-18e4-4d92-a947-911a8623de89,484b5c91-1220-43ba-af79-84e712fcc46b,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,10
eb165f50-9c43-4b09-9658-469a16d3dc83,58db973d-ecbb-4aa6-a56c-c26aaff7f263,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,82
1505c6fe-6080-424e-98d1-24c312cfacf3,6559d555-672b-4633-8a81-0ae68fb963eb,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,233
fef200e9-4d98-425b-ab14-8110e2aa85d7,80c65758-5f25-4003-8d55-10ff96fe8310,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,259
b59656a4-b6e7-4b87-977c-078c59088a50,d98335a0-1291-4d4c-be62-16b11c356575,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,60
e6f5183b-c615-4f47-b4fb-204ee070e825,80c65758-5f25-4003-8d55-10ff96fe8310,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,261
6182f8e8-c45e-4606-b4a4-d909bd44d2cc,a0b1fb90-3f6a-4231-910a-18be192ac762,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,21
c0ff37c8-ac6c-4284-ad32-0ad29fd30dc2,d4c51b31-46fd-4da8-ba15-8068e666d483,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,101
8eeea585-6168-45b8-a5d4-336e61826043,0b4a072e-6c2d-4c71-ab80-2b7142df81de,aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,232
b59656a4-b6e7-4b87-977c-078c59088a50,3c6ebf90-c611-4535-b2b0-22fba3f7649a,c5ec5e81-2ce4-452d-bd7a-595de4f8b34f,Prušnikova,293
d98335a0-1291-4d4c-be62-16b11c356575,1505c6fe-6080-424e-98d1-24c312cfacf3,N/A,N/A,660
7484317c-269f-425f-8118-23eedab4e5f1,a0b1fb90-3f6a-4231-910a-18be192ac762,abc9fd26-5442-468b-93b6-4d5eb76d0f1f,BTC-Emporium,189
25cde952-4896-4977-b229-75e09b3e3661,dfde6478-02b5-471b-a470-29cb0e84542f,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška,116
25cde952-4896-4977-b229-75e09b3e3661,a0b1fb90-3f6a-4231-910a-18be192ac762,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,61
86a75ffc-a78f-401f-8991-2eb0371417b2,7fad8003-fb10-489d-bf8d-6d433310ad90,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,349
223f660b-c391-4120-bf3c-7bf06781686b,47637057-8d6a-4cf9-bd56-3ac90748fcc4,0b4a072e-6c2d-4c71-ab80-2b7142df81de,Tivoli,248
47637057-8d6a-4cf9-bd56-3ac90748fcc4,dfde6478-02b5-471b-a470-29cb0e84542f,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,414
a2f479c6-4c21-4923-b4ac-86f752507cee,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,N/A,N/A,660
1505c6fe-6080-424e-98d1-24c312cfacf3,9746f277-af08-4cce-92fa-41da5eca8ac2,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,307
1b3ddeca-a066-43ee-9ae5-8339628129c2,3c6ebf90-c611-4535-b2b0-22fba3f7649a,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,Gornji trg,94
1dc99fbb-5496-4aab-a4b6-32e653ccc789,ecc4ae87-ae08-4b94-995c-452fdd94df7f,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,149
9cfac7e2-9653-4e52-a6d3-27756d27f817,dfde6478-02b5-471b-a470-29cb0e84542f,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,89
1dc99fbb-5496-4aab-a4b6-32e653ccc789,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,a0b1fb90-3f6a-4231-910a-18be192ac762,Flajšmanova,93
a719a87c-4e93-4387-a6d1-2631a487f7e0,fef200e9-4d98-425b-ab14-8110e2aa85d7,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,57
48507e1a-32df-4552-9448-3b345760b75f,abc9fd26-5442-468b-93b6-4d5eb76d0f1f,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,107
6edebb46-d04f-45c4-99a4-100f7f0b2660,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,49
dfde6478-02b5-471b-a470-29cb0e84542f,db13a26e-19d4-4b8a-a78a-01ef25d58834,N/A,N/A,660
9746f277-af08-4cce-92fa-41da5eca8ac2,48b163cd-b819-4849-aee1-8b1da77657ab,47a3bd8a-72ae-4e20-b43f-10bfaf49012c,Ob sotočju,98
2f874852-bc80-4ff3-b6bf-a914e31251c8,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,9a14b0ec-f13a-46f0-8c4f-07d8b99241e2,Cesta v Zavoglje,96
77dcd833-fa4d-4c5a-93b1-31284942e61d,98b60d07-8054-441a-be44-be7aa24f4253,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska,226
6182f8e8-c45e-4606-b4a4-d909bd44d2cc,8c7fa045-888b-46d0-8189-6f82623bf481,c22879e5-8e90-4540-9a74-5f139208e492,Friškovec,347
6edebb46-d04f-45c4-99a4-100f7f0b2660,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,15
eb165f50-9c43-4b09-9658-469a16d3dc83,cee2862b-9b70-4880-8fa3-16c6d2efae1b,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,409
6c56976b-4ae1-429f-bcab-0cfc37e3580d,2ec182e2-769f-427f-b9b5-c4118890cb96,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,24
9cfac7e2-9653-4e52-a6d3-27756d27f817,277bc73c-e61d-4046-bcfd-31d6161c568e,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,632
38b3abed-0592-407b-96c3-85a026f2e192,48507e1a-32df-4552-9448-3b345760b75f,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,58
223f660b-c391-4120-bf3c-7bf06781686b,454817d3-3750-49c7-994c-14d06fd2c634,7c149b59-2bc6-45cb-95c8-69e18a0db627,Rusjanov trg,196
093afa81-b65f-4182-bac3-afbc00558a9b,aa42017d-812a-4175-bc9b-0fec03b18931,1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,Astra,57
a7094427-e180-4deb-acaf-5d4488326e9e,d98335a0-1291-4d4c-be62-16b11c356575,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska,278
1ce1c3a8-e0f6-4f90-b1aa-1448759d8b3c,6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,223f660b-c391-4120-bf3c-7bf06781686b,Tovorni kolodvor,67
484b5c91-1220-43ba-af79-84e712fcc46b,9a1c4c65-df77-481f-87ad-56143f02a864,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,6
7fa32ea0-e884-435a-a81c-51bbd5cedf3e,0dc86a8f-0f41-44c7-978c-e06cb63cbbcf,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,41
5de6ff80-1352-43df-b5ec-1df59f2f492b,fef200e9-4d98-425b-ab14-8110e2aa85d7,c22879e5-8e90-4540-9a74-5f139208e492,Friškovec,154
48b163cd-b819-4849-aee1-8b1da77657ab,48b163cd-b819-4849-aee1-8b1da77657ab,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,1
0b4a072e-6c2d-4c71-ab80-2b7142df81de,2ec182e2-769f-427f-b9b5-c4118890cb96,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,354
e0bcd677-6012-4c90-a884-44dffafdffec,aa42017d-812a-4175-bc9b-0fec03b18931,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,120
9b0074d2-2c92-4c01-830b-00be8e05b412,0dc86a8f-0f41-44c7-978c-e06cb63cbbcf,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,26
9a1c4c65-df77-481f-87ad-56143f02a864,0dc86a8f-0f41-44c7-978c-e06cb63cbbcf,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,242
f14a6236-8af2-47bf-9270-432377662a63,cdabf1ea-b04c-480a-8359-72c46e6864ab,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,2
05643914-8ff7-4064-8737-2761d44a083f,38b3abed-0592-407b-96c3-85a026f2e192,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,9
1dc99fbb-5496-4aab-a4b6-32e653ccc789,47a3bd8a-72ae-4e20-b43f-10bfaf49012c,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,352
91fb6c6e-49cf-49d3-97d4-6ae228f9bfa1,3edd6057-3847-4c42-b8ec-6e89ff95793a,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,8
093afa81-b65f-4182-bac3-afbc00558a9b,58db973d-ecbb-4aa6-a56c-c26aaff7f263,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,281
8c7fa045-888b-46d0-8189-6f82623bf481,5de84f88-3f32-4636-8c30-03cc267ecf37,N/A,N/A,660
8512e1be-4637-483b-a3e6-78ccc6d2c5b1,ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,410
023d7b7a-b411-4e61-8746-b07f9e5c8f90,0b4a072e-6c2d-4c71-ab80-2b7142df81de,c5ec5e81-2ce4-452d-bd7a-595de4f8b34f,Prušnikova,29
277bc73c-e61d-4046-bcfd-31d6161c568e,454817d3-3750-49c7-994c-14d06fd2c634,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,465
e6f5183b-c615-4f47-b4fb-204ee070e825,1505c6fe-6080-424e-98d1-24c312cfacf3,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,402
717dda7e-d793-4697-8f60-b64ee8b1edc4,295616c0-387b-4f60-a337-7743cd6be04e,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto,290
e9382efd-d64d-46b0-9a7d-a4e6a0188725,db13a26e-19d4-4b8a-a78a-01ef25d58834,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,95
8589e5d1-21b4-4210-ad7a-4bf91f9a715d,ab987eb0-c970-4577-8db9-0cd507a6cab6,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,61
59ee5f7d-476b-4958-a922-2040a9308f3b,5cc8a08d-c0af-491f-9a9c-b8b4f5f23bc0,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,193
cee2862b-9b70-4880-8fa3-16c6d2efae1b,6559d555-672b-4633-8a81-0ae68fb963eb,f2b27cbd-5207-4281-8f67-6369d0c50a9b,Kodrova,6
5d7f28a6-2a2a-4333-aa06-48edfb652f86,7310c006-62b8-4f94-bb9c-d5c26cb3faad,454817d3-3750-49c7-994c-14d06fd2c634,Žale,5
0b4a072e-6c2d-4c71-ab80-2b7142df81de,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,223f660b-c391-4120-bf3c-7bf06781686b,Tovorni kolodvor,523
91fb6c6e-49cf-49d3-97d4-6ae228f9bfa1,eb165f50-9c43-4b09-9658-469a16d3dc83,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,56
0be237aa-4b91-4d2b-ac23-0cebac975a0d,e9382efd-d64d-46b0-9a7d-a4e6a0188725,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,Stara cerkev,168
769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,6c56976b-4ae1-429f-bcab-0cfc37e3580d,Zgornji log,1
c627c9f2-af02-4d83-969a-566719bb09e3,f4cfd904-bd11-4247-95df-32c4555a930f,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,67
e9382efd-d64d-46b0-9a7d-a4e6a0188725,8c7fa045-888b-46d0-8189-6f82623bf481,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,168
e468b92f-fa4a-4819-bb11-37761deaf4ca,98fa3880-5936-4ec8-ba04-39c7ff9a0e6a,f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,25
a719a87c-4e93-4387-a6d1-2631a487f7e0,7484317c-269f-425f-8118-23eedab4e5f1,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,197
c22879e5-8e90-4540-9a74-5f139208e492,1dc99fbb-5496-4aab-a4b6-32e653ccc789,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,40
f4cfd904-bd11-4247-95df-32c4555a930f,717c914e-f928-4671-95f6-26c1ddb95799,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,283
5d7f28a6-2a2a-4333-aa06-48edfb652f86,e9382efd-d64d-46b0-9a7d-a4e6a0188725,717dda7e-d793-4697-8f60-b64ee8b1edc4,Gosposvetska,281
ef31a8be-b01d-44cd-95cf-3db8e918af26,a719a87c-4e93-4387-a6d1-2631a487f7e0,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina,225
6459bd02-d8f8-413e-9402-10b916f09a4f,223f660b-c391-4120-bf3c-7bf06781686b,fef200e9-4d98-425b-ab14-8110e2aa85d7,Drama,402
271db19a-744b-41a0-869d-0c3e0e2cb6bf,9746f277-af08-4cce-92fa-41da5eca8ac2,454817d3-3750-49c7-994c-14d06fd2c634,Žale,41
7bcbdcaa-00b9-47d4-8982-09da26cd7bcb,2f874852-bc80-4ff3-b6bf-a914e31251c8,1b3ddeca-a066-43ee-9ae5-8339628129c2,Žale,57
ef31a8be-b01d-44cd-95cf-3db8e918af26,1e157c31-d34d-4c2e-91b4-8c000c88f6dd,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,627
9b0074d2-2c92-4c01-830b-00be8e05b412,6a89c110-a0f8-4b1a-87f0-33f49c0a658e,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor,512
6459bd02-d8f8-413e-9402-10b916f09a4f,9b0074d2-2c92-4c01-830b-00be8e05b412,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta,236
5cc8a08d-c0af-491f-9a9c-b8b4f5f23bc0,ef31a8be-b01d-44cd-95cf-3db8e918af26,295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,93
47a3bd8a-72ae-4e20-b43f-10bfaf49012c,47a3bd8a-72ae-4e20-b43f-10bfaf49012c,eb165f50-9c43-4b09-9658-469a16d3dc83,Kodeljevo,1
