zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
304121,404051,803082,Kneza Koclja,656
104321,803014,100021,Razstavišče,1587
804352,504082,801012,Tivoli,726
104162,104352,104211,Rašica,58
803131,804251,602021,Drama,645
402052,504052,602062,Križanke,436
704181,104362,803011,Slovenija avto,358
614042,803182,602031,Hajdrihova,638
304101,103112,603021,Gerbičeva,1424
104221,703032,602102,Gornji trg,685
704101,204372,303032,Ob sotočju,99
803014,803021,600022,Ajdovščina,38
203022,204361,602062,Križanke,1259
100021,202082,601011,Pošta,729
501032,803131,602052,Aškerčeva,1327
104071,602112,802012,Stara cerkev,189
403031,105131,801012,Tivoli,583
204072,425011,602111,Privoz,839
815042,804042,804152,Tacen,106
204432,104011,600022,Ajdovščina,1446
104092,304091,402042,Bolnica,817
500011,404142,304032,Rusjanov trg,126
204262,104201,101061,Bratov Židan,1631
614091,744021,303012,Tržnica Moste,252
804181,804392,602061,Križanke,556
614112,603143,600011,Bavarski dvor,914
614042,403032,501031,Lutkovno gl.,615
103192,304112,600022,Ajdovščina,220
804141,504041,602022,Drama,2634
704081,404202,802012,Stara cerkev,1518
204142,803071,600032,Dalmatinova,257
405091,805021,303021,Zaloška,314
625021,204232,203031,Tomačevska,314
804101,614011,600022,Ajdovščina,1144
504082,603092,703082,Vič Glince,307
802042,801021,802021,Kino Šiška,37
204391,204181,203042,Šola Jarše,59
703211,203041,600012,Bavarski dvor,461
103051,504022,601011,Pošta,107
204392,604012,602061,Križanke,519
404111,801021,602052,Aškerčeva,116
503021,204492,602062,Križanke,845
404083,403051,803016,Šišenska,1696
503051,204441,801012,Tivoli,563
503011,425011,601011,Pošta,512
204182,745101,600021,Ajdovščina,262
103111,304132,804212,Murkova,572
103091,304074,303011,Tržnica Moste,94
303011,202041,602042,Tobačna,1668
103112,404191,304022,Osenjakova,1088
406011,503032,803222,Draga,379
602031,100022,600022,Ajdovščina,740
704023,404101,203101,Kodrova,699
403031,804102,100021,Razstavišče,834
603142,403051,602062,Križanke,802
102051,815201,601012,Konzorcij,445
502031,504041,600022,Ajdovščina,204
614071,804501,602021,Drama,1279
614101,504042,402031,Klinični center,647
203102,101034,602051,Aškerčeva,293
803016,203152,601011,Pošta,1513
515013,404202,602021,Drama,1615
204083,804141,202031,Savske stolpnice,366
204422,804241,600022,Ajdovščina,1303
604011,604012,703082,Vič Glince,1484
105101,202022,703082,Vič Glince,333
101052,602112,803061,Ljubljanske brigade,76
603162,105111,602062,Križanke,1678
304022,804142,601012,Konzorcij,387
835012,403031,602031,Hajdrihova,300
304121,504061,102041,Stadion,692
406032,404192,303011,Tržnica Moste,1654
745022,703101,602042,Tobačna,833
404112,703211,602062,Križanke,488
804141,204451,303071,Brodarjev trg,1286
404171,804391,304022,Osenjakova,612
804501,104192,803014,Remiza,609
614022,405051,103132,Ruski car,3232
703211,104221,402031,Klinični center,564
803012,803132,602021,Drama,1626
101062,104051,703082,Vič Glince,111
815141,204142,600021,Ajdovščina,177
405062,304121,600022,Ajdovščina,2344
804121,415042,102031,Gasilska brigada,432
105141,104351,801011,Tivoli,491
604011,625061,602042,Tobačna,386
745021,403032,100021,Razstavišče,1645
745043,204102,802011,Stara cerkev,320
103192,803082,802022,Kino Šiška,382
303024,603092,804082,Kosmačeva,390
204041,415042,303011,Tržnica Moste,171
105121,704052,502021,Cukrarna,340
406051,103041,600011,Bavarski dvor,571
204411,745032,103102,Stožice,267
605012,404101,502011,Poljanska,371
804131,404012,704181,Podvozna pot,735
745051,744011,802012,Stara cerkev,546
105101,102021,601011,Pošta,654
303071,614061,602021,Drama,516
203142,203032,601011,Pošta,639
405082,402051,500011,Tavčarjeva,1534
425011,304072,304011,Preglov trg,78
104221,614032,203101,Kodrova,889
104121,204411,601011,Pošta,1197
835012,204462,104372,Stara Ježica,406
804092,104022,602062,Križanke,1316
803092,803061,601011,Pošta,438
804172,204051,602052,Aškerčeva,89
603032,504041,602032,Hajdrihova,81
816032,103122,801012,Tivoli,174
103072,803031,803014,Remiza,22
804112,604052,600022,Ajdovščina,221
815201,403072,602102,Gornji trg,317
104054,406062,204212,Agrokombinatska,1311
102042,304082,602062,Križanke,2737
104032,744012,803016,Šišenska,706
103031,704071,601011,Pošta,219
815141,405091,602021,Drama,281
601011,204372,600022,Ajdovščina,158
703102,703041,601011,Pošta,180
504081,101032,602012,Cankarjev dom,1042
502011,501032,602062,Križanke,504
415061,204071,602022,Drama,1028
304111,204482,103032,AMZS,105
303012,504011,402042,Bolnica,871
405022,304162,602052,Aškerčeva,261
104362,404012,704141,Zgornji log,352
102091,202031,203092,Jarše,59
204141,614091,602062,Križanke,828
614051,100022,602102,Gornji trg,462
105111,104131,602052,Aškerčeva,520
815141,405042,700012,Gosposvetska,1868
602012,304082,602062,Križanke,1384
804191,603061,602101,Gornji trg,1423
815192,704011,601011,Pošta,884
403031,103191,700011,Gosposvetska,207
203242,602101,100021,Razstavišče,1994
204342,745061,601011,Pošta,1769
103081,805023,402021,Poliklinika,390
504072,604011,803042,Dravlje,1333
104092,201012,600022,Ajdovščina,226
204011,406032,101052,Astra,1163
304022,203101,102041,Stadion,399
204341,103022,104052,Sava,1079
625052,204451,600011,Bavarski dvor,494
804071,703012,601012,Konzorcij,1120
704181,815031,202012,Viadukt,355
405071,202091,304011,Preglov trg,88
614041,104082,602071,Mirje,132
815011,815152,703022,Cesta XV,1497
204153,403051,402012,Hrvatski trg,290
703082,103162,600011,Bavarski dvor,199
603172,803091,600022,Ajdovščina,293
415071,103203,605012,Ig AP,1591
202012,405061,803011,Slovenija avto,888
604032,104082,601012,Konzorcij,716
603144,501031,502013,Ambrožev trg,259
203091,203191,602021,Drama,404
804401,703181,703121,Živalski vrt-ZOO,106
804342,204153,803016,Šišenska,1316
103061,403032,804201,Omersova,110
104321,804161,402012,Hrvatski trg,717
204271,745032,402021,Poliklinika,934
803142,104202,602051,Aškerčeva,1021
204152,704101,602061,Križanke,1710
303012,203192,502021,Cukrarna,409
103022,204441,700011,Gosposvetska,67
815212,804072,602052,Aškerčeva,1261
803101,625032,602021,Drama,737
703092,804501,304041,Chengdujska,1679
202051,101022,704151,Cesta v Gorice,645
204371,304121,402031,Klinični center,1486
202091,603161,304071,Polje,83
745111,204421,801012,Tivoli,1290
202061,102052,601011,Pošta,149
603112,603172,602042,Tobačna,1482
201011,104091,602021,Drama,1325
204431,614082,601011,Pošta,425
614012,103121,602061,Križanke,157
744021,203142,601012,Konzorcij,154
704101,204502,602062,Križanke,211
204352,602052,700011,Gosposvetska,386
303062,603031,602042,Tobačna,530
703052,404012,602031,Hajdrihova,1401
104221,403071,103121,Čerinova,759
104022,415072,601012,Konzorcij,714
805011,101022,304131,Silos,761
103022,614012,600022,Ajdovščina,1167
804202,804104,602062,Križanke,1783
500011,104332,703081,Vič Glince,1431
204083,804092,803011,Slovenija avto,1122
203021,415092,601012,Konzorcij,832
304162,603041,202082,Flajšmanova,962
203251,415091,600022,Ajdovščina,249
504012,104061,601012,Konzorcij,1451
604031,204441,501021,Zmajski most,650
204261,102031,602062,Križanke,1907
700012,406071,304142,ZD POLJE,486
405052,602102,704141,Zgornji log,485
804104,700011,601011,Pošta,255
815011,704181,601012,Konzorcij,320
303032,604041,103071,Smelt,1222
204221,102072,602021,Drama,402
500011,504121,802022,Kino Šiška,169
804032,103092,602061,Križanke,1063
104181,415041,304091,Cesta na Vevče,614
304072,303082,502012,Poljanska,1946
602021,602051,803081,Kneza Koclja,2035
204222,104192,602061,Križanke,306
704011,804401,703032,Jamnikarjeva,1063
815012,504082,602101,Gornji trg,707
203102,204421,203152,Žito,83
604032,304061,600012,Bavarski dvor,278
204211,835012,303012,Tržnica Moste,480
602071,204392,600022,Ajdovščina,843
203111,104082,601012,Konzorcij,2326
406012,404201,404061,Zadvor,106
603031,703181,501011,Ilirska,196
804341,804202,602041,Tobačna,210
204501,404151,204211,Agrokombinatska,186
203081,803092,602061,Križanke,279
504022,602112,601012,Konzorcij,121
504092,602042,600022,Ajdovščina,287
103181,404192,303021,Zaloška,673
804342,304142,601011,Pošta,383
204072,406032,602021,Drama,898
804032,105141,303021,Zaloška,307
204442,304051,600011,Bavarski dvor,1750
804221,103191,600022,Ajdovščina,441
402052,304031,403052,Emona,1772
300012,604052,601011,Pošta,699
105122,614071,602021,Drama,1404
804021,104082,602021,Drama,2150
745043,602111,601011,Pošta,2580
625052,700011,600012,Bavarski dvor,1054
703081,602093,602052,Aškerčeva,4
104082,403052,602051,Aškerčeva,338
603031,502022,602062,Križanke,31
504112,614012,601012,Konzorcij,1974
504032,803011,704151,Cesta v Gorice,53
614061,602093,202091,Središka,335
203211,815141,601011,Pošta,169
804132,404042,602052,Aškerčeva,486
102031,204211,601011,Pošta,311
203021,815031,600022,Ajdovščina,135
702031,300012,602062,Križanke,1287
703111,704081,603022,Gerbičeva,1947
602051,700011,602052,Aškerčeva,49
815201,703042,403051,Emona,1211
704026,804341,102031,Gasilska brigada,1452
104082,815152,601012,Konzorcij,403
625061,504072,802022,Kino Šiška,1001
203141,703221,601011,Pošta,506
625061,404152,600012,Bavarski dvor,1241
603151,804181,600022,Ajdovščina,1633
403011,801012,203141,BTC-Emporium,968
415082,815211,502024,Cukrarna,1238
702011,204382,403021,Kodeljevo,679
605082,803171,802012,Stara cerkev,147
102072,803092,804382,Zapuže,453
603201,704051,804042,Šentvid,994
745061,304112,602041,Tobačna,586
803183,704072,801011,Tivoli,1681
403043,404152,403051,Emona,52
103092,403071,600022,Ajdovščina,771
425011,815031,402051,Glonarjeva,914
804381,603012,104371,Stara Ježica,1279
101061,304081,502024,Cukrarna,498
204192,204191,304132,Silos,43
104372,501031,600022,Ajdovščina,1225
600022,202062,601011,Pošta,458
815202,204452,601012,Konzorcij,699
104212,504021,602052,Aškerčeva,776
403023,204272,803012,Slovenija avto,481
103042,203181,600022,Ajdovščina,210
304131,204451,204211,Agrokombinatska,231
203152,703011,501021,Zmajski most,3326
304031,415081,502024,Cukrarna,785
603011,415042,602062,Križanke,1758
105121,103173,601011,Pošta,990
625042,603091,602052,Aškerčeva,1734
101021,614021,600012,Bavarski dvor,141
603252,304131,602022,Drama,2138
804342,803182,601011,Pošta,2921
603092,304072,303032,Ob sotočju,2103
803162,804142,502011,Poljanska,405
404111,405061,404111,Hruševska,400
303024,602052,503032,Akademija,700
204142,804131,601012,Konzorcij,941
503014,815191,601012,Konzorcij,1394
501011,201011,402031,Klinični center,123
503051,802012,601012,Konzorcij,28
303032,104161,700011,Gosposvetska,120
203111,203242,600021,Ajdovščina,1153
704052,415021,600022,Ajdovščina,316
804101,504031,600022,Ajdovščina,213
415092,804391,402031,Klinični center,259
415072,203032,601011,Pošta,614
603144,803161,600022,Ajdovščina,91
102012,204481,203021,Rožičeva,221
101034,804144,104031,Ježica,149
415071,704011,602042,Tobačna,1028
804061,404041,601012,Konzorcij,909
803181,815101,602021,Drama,1204
204502,803032,102072,Vodovodna,57
703052,406012,103041,Puhova,954
404201,406051,101034,Kržičeva,3048
404052,703031,700011,Gosposvetska,798
703082,101021,600012,Bavarski dvor,67
703012,745101,600022,Ajdovščina,899
815041,404111,602061,Križanke,224
303052,501022,202041,Savsko naselje,657
703211,304042,402061,Gornje Poljane,391
614052,702012,600032,Dalmatinova,458
402012,404102,203112,Kristalna palača,124
404162,805041,804082,Kosmačeva,140
804162,804022,602062,Križanke,552
804091,405102,601012,Konzorcij,2118
304121,404091,500011,Tavčarjeva,690
304082,404051,600022,Ajdovščina,203
604012,204102,601012,Konzorcij,1193
803181,404121,600012,Bavarski dvor,2570
614112,703021,100022,Razstavišče,1274
815201,304011,303071,Brodarjev trg,199
204201,703041,203102,Kodrova,3410
604061,304091,600011,Bavarski dvor,1720
604012,625042,703102,Bonifacija,293
704081,704072,744012,Šolska,35
202082,204011,203042,Šola Jarše,18
204282,102042,601012,Konzorcij,509
804131,104072,500011,Tavčarjeva,1065
501022,103111,602021,Drama,135
614021,415071,803011,Slovenija avto,338
802011,103052,600022,Ajdovščina,248
602061,203111,602022,Drama,1784
703102,103032,102041,Stadion,294
603022,104332,602031,Hajdrihova,295
104181,504102,601011,Pošta,1661
101062,503052,504032,Rudnik,404
805031,103112,504012,Gornji Rudnik,753
201012,304012,600022,Ajdovščina,578
102012,804211,601011,Pošta,1255
603102,804381,602061,Križanke,73
104061,604052,602052,Aškerčeva,1897
504101,203211,303071,Brodarjev trg,593
415051,614061,602031,Hajdrihova,645
815172,104332,202021,Prekmurska,857
815101,102052,803011,Slovenija avto,1721
600032,815142,602061,Križanke,1879
745032,203042,703092,Vič,316
504102,404091,600022,Ajdovščina,479
604051,803092,801012,Tivoli,652
204141,404152,600022,Ajdovščina,873
103122,803022,103132,Ruski car,125
304021,100012,804032,Podgora,639
103101,104201,601012,Konzorcij,201
704152,803171,304011,Preglov trg,394
501031,204492,203092,Jarše,1377
405102,745052,402061,Gornje Poljane,325
803172,203022,601012,Konzorcij,230
702021,815101,704141,Zgornji log,1018
815012,103191,N/A,N/A,4285
406062,803072,502014,Ambrožev trg,428
703052,803181,600022,Ajdovščina,209
804121,203052,802012,Stara cerkev,1867
204411,104221,602022,Drama,1159
203044,804144,803016,Šišenska,68
203071,203152,602021,Drama,247
405081,503012,602061,Križanke,510
503031,103022,602062,Križanke,320
104102,105121,803042,Dravlje,939
204161,604011,600022,Ajdovščina,849
803112,203251,601011,Pošta,1596
204361,404101,402032,Klinični center,143
104021,404061,602021,Drama,238
404171,815152,700011,Gosposvetska,168
404061,504081,502014,Ambrožev trg,878
204502,104081,600011,Bavarski dvor,829
603011,102052,301012,Friškovec,691
504091,804131,600012,Bavarski dvor,370
104091,304081,602062,Križanke,289
503022,204361,602021,Drama,2691
403023,501012,601011,Pošta,83
204491,604062,600022,Ajdovščina,652
203092,803161,202062,Žale,1072
804102,504072,402042,Bolnica,2387
304031,406041,501022,Zmajski most,1962
204101,202042,600012,Bavarski dvor,764
745031,801021,602052,Aškerčeva,129
704142,614011,601011,Pošta,162
614011,602012,602061,Križanke,371
204411,405052,101062,Bratov Židan,762
804071,415081,601011,Pošta,1339
203041,745021,803014,Remiza,685
802052,804072,801012,Tivoli,2625
105142,404172,301012,Friškovec,546
805041,502022,602072,Mirje,947
204441,204362,103131,Ruski car,3705
702022,104342,602051,Aškerčeva,1734
614031,105122,600032,Dalmatinova,671
104061,204411,602061,Križanke,2256
704101,104011,600012,Bavarski dvor,101
602121,202091,602102,Gornji trg,175
603092,603021,600011,Bavarski dvor,673
815192,203062,402051,Glonarjeva,753
500011,102091,501022,Zmajski most,265
802032,614101,602062,Križanke,229
703041,204042,402041,Bolnica,720
803111,100012,802011,Stara cerkev,77
404052,103121,602051,Aškerčeva,496
603152,403061,803016,Šišenska,1719
501021,803021,704011,D. MOST P+R,116
804104,404142,602012,Cankarjev dom,220
702012,504102,503021,Rakovnik,138
703191,603012,402031,Klinični center,1459
802041,815192,402032,Klinični center,1353
104162,804202,600012,Bavarski dvor,645
204322,102021,602021,Drama,926
603041,104082,803014,Remiza,367
304041,104352,601012,Konzorcij,620
203161,405052,602062,Križanke,947
703121,704181,804021,Prušnikova,159
404122,816051,600022,Ajdovščina,574
402041,614101,103131,Ruski car,285
204351,502031,202051,ZELENA JAMA,214
625022,804202,603041,Koprska,557
104361,815111,602061,Križanke,225
203161,304111,600022,Ajdovščina,1192
415051,204121,203091,Jarše,430
204071,204342,602101,Gornji trg,204
103031,803181,600022,Ajdovščina,579
504082,614092,502011,Poljanska,2079
804081,804501,202082,Flajšmanova,3276
602012,625042,602062,Križanke,526
404042,415072,602022,Drama,2019
404091,102011,803011,Slovenija avto,713
603151,101032,600011,Bavarski dvor,263
603082,204312,202032,Savske stolpnice,484
203112,204351,502013,Ambrožev trg,1289
501022,700012,402031,Klinični center,1664
504032,405051,600022,Ajdovščina,1885
603082,203152,304111,Petrol,438
803072,203171,600012,Bavarski dvor,16
815031,805011,805032,Novo naselje,17
602062,804511,602061,Križanke,1019
303032,203211,103062,Pohorskega bataljona,83
404112,404092,303081,Nusdorferjeva,302
406021,403061,600012,Bavarski dvor,445
406051,603072,603031,Krimska,1642
804221,703091,402032,Klinični center,1319
204161,203232,600012,Bavarski dvor,402
503042,304032,601011,Pošta,61
104321,101034,503022,Rakovnik,1327
402061,603061,601011,Pošta,186
202022,603071,804082,Kosmačeva,156
614012,203192,303011,Tržnica Moste,119
204461,603172,602062,Križanke,936
703182,304081,203041,Šola Jarše,930
204322,804022,101032,Bežigrad,1063
104161,600022,700012,Gosposvetska,37
504012,201012,202011,Viadukt,575
815011,602012,602021,Drama,892
804021,504091,503011,Strelišče,59
703112,602112,600022,Ajdovščina,607
603144,745022,600011,Bavarski dvor,314
815112,204181,100021,Razstavišče,541
803161,402031,301011,Friškovec,311
415021,600012,303012,Tržnica Moste,1336
805011,203161,802012,Stara cerkev,542
104051,204261,101051,Astra,702
204271,803112,600022,Ajdovščina,761
103203,204491,502024,Cukrarna,2670
803031,103062,602042,Tobačna,239
703222,604022,602021,Drama,208
304161,104211,502014,Ambrožev trg,142
203171,614072,600022,Ajdovščina,427
803152,103201,803082,Kneza Koclja,149
104192,204152,103132,Ruski car,339
602022,745043,304032,Rusjanov trg,1420
604041,603152,604061,Ižica,11
303011,804511,602051,Aškerčeva,943
804391,415021,602062,Križanke,3621
203111,603202,203091,Jarše,170
604042,103161,602061,Križanke,432
603261,504052,703012,Rožna dolina,663
203111,404131,602052,Aškerčeva,894
603172,803141,600012,Bavarski dvor,61
204481,702021,600022,Ajdovščina,691
603072,602062,704181,Podvozna pot,222
815022,805011,804042,Šentvid,96
103061,202042,602061,Križanke,827
702021,801021,703031,Jamnikarjeva,973
602092,406021,602061,Križanke,569
102011,804032,704141,Zgornji log,1537
304112,204211,204192,Zeleni gaj,3
603142,604061,802021,Kino Šiška,142
104033,804022,602021,Drama,404
603211,101032,600022,Ajdovščina,1401
504071,704031,603011,Jadranska,260
504041,204391,601011,Pošta,594
406012,304102,802021,Kino Šiška,1813
204083,406032,601012,Konzorcij,3007
405091,204421,502012,Poljanska,268
703081,203111,601011,Pošta,159
204311,203091,304091,Cesta na Vevče,148
602093,804201,304062,Studenec,1871
203241,203044,602042,Tobačna,624
603044,204502,602051,Aškerčeva,178
204401,704152,104371,Stara Ježica,792
103032,804151,602032,Hajdrihova,162
103173,104352,602052,Aškerčeva,923
404041,101022,601011,Pošta,2706
504111,804341,602062,Križanke,521
703091,815201,101061,Bratov Židan,1661
803071,103102,303021,Zaloška,441
803053,405082,600022,Ajdovščina,742
203211,104221,601011,Pošta,96
304074,804011,402031,Klinični center,1746
803052,625041,804251,Vižmarje,888
603112,404071,602051,Aškerčeva,124
802022,203182,600012,Bavarski dvor,818
204081,604022,203102,Kodrova,1656
802031,816041,805031,Novo naselje,59
202062,503022,602061,Križanke,725
603112,804191,601012,Konzorcij,159
501031,804132,601012,Konzorcij,576
745101,405021,502012,Poljanska,1194
804501,300014,602062,Križanke,308
204311,602121,600022,Ajdovščina,212
203062,104362,600022,Ajdovščina,376
204361,403042,600022,Ajdovščina,785
100021,404072,803014,Remiza,1067
503011,614042,500011,Tavčarjeva,1257
103202,204371,402031,Klinični center,1439
204272,803082,601012,Konzorcij,645
404071,104081,804022,Prušnikova,392
804391,503012,700011,Gosposvetska,534
103091,602052,801012,Tivoli,140
104111,625022,601011,Pošta,231
103041,304141,803082,Kneza Koclja,142
804351,304062,803011,Slovenija avto,303
404202,204261,404022,Cesta v Bizovik,27
104072,404192,700011,Gosposvetska,620
601012,204261,100021,Razstavišče,117
804021,504042,704011,D. MOST P+R,409
402011,405042,600022,Ajdovščina,287
804193,102021,600022,Ajdovščina,148
204171,501021,603141,Tbilisijska,1056
803112,104101,601011,Pošta,430
614071,102092,602061,Križanke,1110
503014,104033,802012,Stara cerkev,1459
804402,303032,600021,Ajdovščina,505
815011,604052,600012,Bavarski dvor,318
304141,504071,600022,Ajdovščina,1568
404021,304102,303011,Tržnica Moste,165
603211,504061,602052,Aškerčeva,74
104092,604051,303032,Ob sotočju,365
203111,203021,602032,Hajdrihova,1049
802032,503031,703111,Dolgi most,542
404083,406032,501021,Zmajski most,1008
603072,202031,600022,Ajdovščina,1610
504033,603012,604032,Mestni log,163
100022,303032,703091,Vič,2354
204361,103042,600012,Bavarski dvor,1952
815191,405022,601012,Konzorcij,664
104033,603251,703092,Vič,1133
203191,101022,703011,Rožna dolina,684
304141,204281,402011,Hrvatski trg,956
202091,803082,601011,Pošta,112
101052,204502,600022,Ajdovščina,84
404051,603072,602072,Mirje,459
603251,202092,600011,Bavarski dvor,181
204412,203101,602051,Aškerčeva,1677
104072,804121,602011,Cankarjev dom,389
402061,204121,304012,Preglov trg,1167
104054,405082,601012,Konzorcij,455
602112,604052,803011,Slovenija avto,1222
404202,602012,500011,Tavčarjeva,1155
406081,804241,700011,Gosposvetska,259
102042,503042,600022,Ajdovščina,332
204321,803053,602101,Gornji trg,219
104011,605081,101052,Astra,455
802011,304161,501011,Ilirska,1059
504112,703202,203141,BTC-Emporium,557
803132,304161,101031,Bežigrad,673
104082,804501,600012,Bavarski dvor,732
614071,504112,501022,Zmajski most,399
744011,704062,704061,Na Gmajnici,24
804081,603171,602032,Hajdrihova,682
504071,104142,600011,Bavarski dvor,609
405082,804091,602042,Tobačna,300
404192,303061,102032,Gasilska brigada,1032
504051,103192,601011,Pošta,80
600021,415021,402021,Poliklinika,782
703212,603122,600022,Ajdovščina,2404
502032,406072,600032,Dalmatinova,1435
502024,103041,602062,Križanke,1388
204492,204102,802022,Kino Šiška,1392
402012,803222,104371,Stara Ježica,413
303043,403043,602052,Aškerčeva,1150
603161,203251,103131,Ruski car,367
405011,103203,601012,Konzorcij,1283
304102,504091,602101,Gornji trg,1279
815201,104341,804251,Vižmarje,123
504072,603141,103132,Ruski car,826
203212,744021,402022,Poliklinika,197
745031,703011,803012,Slovenija avto,368
203032,804162,602042,Tobačna,447
204291,603041,803011,Slovenija avto,427
602011,804152,602051,Aškerčeva,237
103121,404122,803112,Čebelarska,336
802041,803183,600012,Bavarski dvor,1254
602022,202061,602062,Križanke,674
203101,402032,602061,Križanke,379
105142,815042,404022,Cesta v Bizovik,1840
104161,603021,600022,Ajdovščina,1553
203051,745032,602051,Aškerčeva,78
801021,202011,602021,Drama,801
815191,404061,303012,Tržnica Moste,308
804131,803181,603091,Livada,1133
102041,703182,803071,Tehnounion,202
103102,204451,203151,Žito,139
203072,804221,600021,Ajdovščina,442
815182,835012,803014,Remiza,57
804201,804411,803131,Bratov Učakar,82
103092,304112,303072,Brodarjev trg,366
815202,702022,600022,Ajdovščina,1056
102081,504033,402021,Poliklinika,660
104162,404081,602062,Križanke,894
303043,104072,600022,Ajdovščina,878
415011,104051,600021,Ajdovščina,431
704051,801011,402032,Klinični center,905
625042,303052,600012,Bavarski dvor,879
804193,303062,602062,Križanke,1612
602021,703202,603171,Opekarska,32
204211,603081,803011,Slovenija avto,632
415012,204154,601011,Pošta,2808
614101,804142,601012,Konzorcij,273
602112,602121,602122,Trnovo,1
303082,103173,601012,Konzorcij,265
103131,204461,803016,Šišenska,745
204121,504091,101052,Astra,870
804121,815032,402032,Klinični center,1540
502024,203061,304011,Preglov trg,32
103121,103132,103132,Ruski car,21
201012,104152,600022,Ajdovščina,113
803172,803082,803012,Slovenija avto,76
204071,504102,601011,Pošta,1273
803183,704023,502014,Ambrožev trg,1616
804061,602101,700011,Gosposvetska,122
503032,804041,402061,Gornje Poljane,793
704061,304111,303021,Zaloška,194
504101,303082,402032,Klinični center,277
703121,804141,601011,Pošta,743
502014,404162,602022,Drama,1126
203092,815181,500011,Tavčarjeva,888
602042,204231,202021,Prekmurska,48
802032,104131,602022,Drama,1692
804361,204421,101052,Astra,260
804232,501022,602021,Drama,1599
103132,804232,502011,Poljanska,1183
804401,704051,703082,Vič Glince,231
204313,803041,203101,Kodrova,2362
702011,600011,402031,Klinični center,782
803131,301012,402032,Klinični center,1012
804232,402031,602021,Drama,1432
104033,405012,703102,Bonifacija,2229
204412,204311,204062,Hrastje,206
600021,104201,402032,Klinični center,484
404084,404081,304121,Vevče Papirnica,34
703181,303081,502011,Poljanska,30
204391,103041,600012,Bavarski dvor,54
802022,403012,103031,AMZS,404
503021,703021,601011,Pošta,140
603091,704026,703101,Bonifacija,230
102041,403051,402031,Klinični center,35
104162,815212,602032,Hajdrihova,526
301011,703111,601011,Pošta,248
