zacetek_A,zacetek_B,srecanje_id,srecanje_ime,stevilo_korakov
603011,402031,700011,Gosposvetska,199
603011,402031,602021,Drama,160
603011,402031,601011,Pošta,431
603011,402031,600011,Bavarski dvor,579
603011,402031,602041,Tobačna,588
603011,402031,802022,Kino Šiška,364
603011,402031,502014,Ambrožev trg,127
603011,402031,402041,Bolnica,252
603011,402031,502013,Ambrožev trg,255
603011,402031,703052,Podmornica,1118
603011,402031,601012,Konzorcij,16
603011,402031,202062,Žale,201
603011,402031,601011,Pošta,375
603011,402031,603064,Murgle,144
603011,402031,402032,Klinični center,150
603011,402031,600022,Ajdovščina,1099
603011,402031,602061,Križanke,289
603011,402031,600022,Ajdovščina,371
603011,402031,502014,Ambrožev trg,35
603011,402031,804251,Vižmarje,1707
603011,402031,103032,AMZS,1335
603011,402031,600021,Ajdovščina,592
603011,402031,600022,Ajdovščina,669
603011,402031,104031,Ježica,370
603011,402031,601011,Pošta,636
603011,402031,600022,Ajdovščina,96
603011,402031,203102,Kodrova,405
603011,402031,303081,Nusdorferjeva,223
603011,402031,104052,Sava,1743
603011,402031,303011,Tržnica Moste,790
603011,402031,403023,Kodeljevo,413
603011,402031,202062,Žale,742
603011,402031,801012,Tivoli,1739
603011,402031,402042,Bolnica,84
603011,402031,101034,Kržičeva,325
603011,402031,600022,Ajdovščina,71
603011,402031,203231,Na Žalah,310
603011,402031,703052,Podmornica,256
603011,402031,600032,Dalmatinova,62
603011,402031,700012,Gosposvetska,171
603011,402031,601012,Konzorcij,191
603011,402031,600011,Bavarski dvor,129
603011,402031,603044,Koprska,811
603011,402031,601012,Konzorcij,380
603011,402031,600011,Bavarski dvor,7
603011,402031,601012,Konzorcij,87
603011,402031,600011,Bavarski dvor,2165
603011,402031,602041,Tobačna,238
603011,402031,602022,Drama,420
603011,402031,102032,Gasilska brigada,550
603011,402031,502013,Ambrožev trg,83
603011,402031,502013,Ambrožev trg,62
603011,402031,303012,Tržnica Moste,1797
603011,402031,603172,OPEKARSKA,2046
603011,402031,802022,Kino Šiška,628
603011,402031,601011,Pošta,27
603011,402031,304012,Preglov trg,103
603011,402031,304032,Rusjanov trg,276
603011,402031,803011,Slovenija avto,964
603011,402031,602061,Križanke,1266
603011,402031,304011,Preglov trg,272
603011,402031,703111,Dolgi most,1359
603011,402031,600012,Bavarski dvor,520
603011,402031,600032,Dalmatinova,759
603011,402031,602071,Mirje,59
603011,402031,601011,Pošta,666
603011,402031,402042,Bolnica,356
603011,402031,103042,Puhova,577
603011,402031,304062,Studenec,1117
603011,402031,704141,Zgornji log,1215
603011,402031,602122,Trnovo,924
603011,402031,602021,Drama,121
603011,402031,802012,Stara cerkev,351
603011,402031,502014,Ambrožev trg,3247
603011,402031,402051,Glonarjeva,370
603011,402031,600022,Ajdovščina,146
603011,402031,102082,Mercator,2723
603011,402031,600011,Bavarski dvor,1518
603011,402031,600011,Bavarski dvor,780
603011,402031,600032,Dalmatinova,29
603011,402031,203111,Kristalna palača,346
603011,402031,703022,Cesta XV,97
603011,402031,202061,Žale,334
603011,402031,803172,Spar,84
603011,402031,600022,Ajdovščina,97
603011,402031,602021,Drama,799
603011,402031,103101,Stožice,472
603011,402031,100022,Razstavišče,135
603011,402031,101031,Bežigrad,1634
603011,402031,602061,Križanke,148
603011,402031,602041,Tobačna,114
603011,402031,303032,Ob sotočju,264
603011,402031,600022,Ajdovščina,1197
603011,402031,600012,Bavarski dvor,518
603011,402031,803016,Šišenska,528
603011,402031,602061,Križanke,946
603011,402031,101052,Astra,1004
603011,402031,602062,Križanke,470
603011,402031,601012,Konzorcij,707
603011,402031,101032,Bežigrad,29
603011,402031,403042,Štepanja vas,970
603011,402031,601011,Pošta,58
603011,402031,704141,Zgornji log,1902
603011,402031,600022,Ajdovščina,617
603011,402031,402041,Bolnica,605
603011,402031,703102,Bonifacija,62
603011,402031,602022,Drama,362
603011,402031,700011,Gosposvetska,197
603011,402031,803041,Dravlje,544
603011,402031,101031,Bežigrad,2093
603011,402031,802012,Stara cerkev,1663
603011,402031,803016,Šišenska,696
603011,402031,402031,Klinični center,323
603011,402031,203161,Nove Jarše,431
603011,402031,703081,Vič Glince,1414
603011,402031,601011,Pošta,401
603011,402031,103021,Brinje,1146
603011,402031,602061,Križanke,215
603011,402031,601011,Pošta,25
603011,402031,601011,Pošta,484
603011,402031,602061,Križanke,599
603011,402031,602062,Križanke,1048
603011,402031,402042,Bolnica,270
603011,402031,602052,Aškerčeva,1552
603011,402031,802012,Stara cerkev,1964
603011,402031,600012,Bavarski dvor,231
603011,402031,600011,Bavarski dvor,82
603011,402031,602101,Gornji trg,57
603011,402031,600021,Ajdovščina,15
603011,402031,803081,Kneza Koclja,749
603011,402031,103032,AMZS,569
603011,402031,603012,Jadranska,774
603011,402031,303021,Zaloška,1062
603011,402031,N/A,N/A,4285
603011,402031,602061,Križanke,424
603011,402031,600022,Ajdovščina,149
603011,402031,501012,Ilirska,570
603011,402031,603031,Krimska,48
603011,402031,600022,Ajdovščina,1730
603011,402031,601011,Pošta,731
603011,402031,802032,Na jami,26
603011,402031,501012,Ilirska,3193
603011,402031,403023,Kodeljevo,722
603011,402031,503011,Strelišče,759
603011,402031,402061,Gornje Poljane,136
603011,402031,803012,Slovenija avto,804
603011,402031,602042,Tobačna,99
603011,402031,304071,Polje,221
603011,402031,704151,Cesta v Gorice,224
603011,402031,601012,Konzorcij,6
603011,402031,101032,Bežigrad,177
603011,402031,600022,Ajdovščina,582
603011,402031,600022,Ajdovščina,435
603011,402031,600022,Ajdovščina,37
603011,402031,304092,Cesta na Vevče,133
603011,402031,402032,Klinični center,48
603011,402031,600012,Bavarski dvor,216
603011,402031,803182,Kamna Gorica,1283
603011,402031,601011,Pošta,512
603011,402031,600022,Ajdovščina,86
603011,402031,304074,Polje,530
603011,402031,303051,Pot na Fužine,185
603011,402031,602022,Drama,308
603011,402031,602101,Gornji trg,1715
603011,402031,602062,Križanke,632
603011,402031,402042,Bolnica,1771
603011,402031,600022,Ajdovščina,2600
603011,402031,602021,Drama,396
603011,402031,602022,Drama,266
603011,402031,601012,Konzorcij,253
603011,402031,600022,Ajdovščina,488
603011,402031,600012,Bavarski dvor,355
603011,402031,602021,Drama,599
603011,402031,602052,Aškerčeva,1508
603011,402031,101062,Bratov Židan,481
603011,402031,600022,Ajdovščina,2067
603011,402031,502012,Poljanska,3858
603011,402031,603032,Krimska,86
603011,402031,202032,Savske stolpnice,1934
603011,402031,704141,Zgornji log,1267
603011,402031,402022,Poliklinika,247
603011,402031,203141,BTC-Emporium,456
603011,402031,602031,Hajdrihova,420
603011,402031,600022,Ajdovščina,216
603011,402031,203092,Jarše,548
603011,402031,303021,Zaloška,72
603011,402031,602041,Tobačna,360
603011,402031,601012,Konzorcij,412
603011,402031,601012,Konzorcij,995
603011,402031,303021,Zaloška,187
603011,402031,100022,Razstavišče,823
603011,402031,602101,Gornji trg,597
603011,402031,700011,Gosposvetska,480
603011,402031,601012,Konzorcij,238
603011,402031,602042,Tobačna,1197
603011,402031,802011,Stara cerkev,116
603011,402031,602101,Gornji trg,339
603011,402031,704152,Cesta v Gorice,181
603011,402031,102032,Gasilska brigada,1427
603011,402031,803014,Remiza,603
603011,402031,600021,Ajdovščina,38
603011,402031,600021,Ajdovščina,698
603011,402031,704141,Zgornji log,146
603011,402031,801011,Tivoli,1169
603011,402031,603011,Jadranska,93
603011,402031,103021,Brinje,799
603011,402031,801011,Tivoli,611
603011,402031,600022,Ajdovščina,236
603011,402031,600012,Bavarski dvor,147
603011,402031,703092,Vič,938
603011,402031,600022,Ajdovščina,68
603011,402031,602021,Drama,1172
603011,402031,101031,Bežigrad,173
603011,402031,601012,Konzorcij,1213
603011,402031,602061,Križanke,957
603011,402031,601011,Pošta,1364
603011,402031,402021,Poliklinika,57
603011,402031,303012,Tržnica Moste,588
603011,402031,802012,Stara cerkev,1265
603011,402031,202062,Žale,932
603011,402031,601011,Pošta,111
603011,402031,303022,Kajuhova,64
603011,402031,601011,Pošta,431
603011,402031,501022,Zmajski most,2601
603011,402031,602052,Aškerčeva,581
603011,402031,600022,Ajdovščina,1176
603011,402031,100012,Navje,1401
603011,402031,802032,Na jami,319
603011,402031,402042,Bolnica,139
603011,402031,502022,Cukrarna,14
603011,402031,600022,Ajdovščina,759
603011,402031,103101,Stožice,318
603011,402031,403021,Kodeljevo,1155
603011,402031,402032,Klinični center,592
603011,402031,601011,Pošta,54
603011,402031,303071,Brodarjev trg,189
603011,402031,402031,Klinični center,86
603011,402031,402021,Poliklinika,44
603011,402031,203091,Jarše,289
603011,402031,602062,Križanke,105
603011,402031,600022,Ajdovščina,76
603011,402031,602032,Hajdrihova,231
603011,402031,101032,Bežigrad,120
603011,402031,601011,Pošta,20
603011,402031,103191,Božičeva,960
603011,402031,603021,Gerbičeva,559
603011,402031,402012,Hrvatski trg,231
603011,402031,600022,Ajdovščina,1373
603011,402031,502021,Cukrarna,608
603011,402031,603141,Tbilisijska,176
603011,402031,102021,Topniška,3255
603011,402031,303012,Tržnica Moste,482
603011,402031,500011,Tavčarjeva,522
603011,402031,602062,Križanke,370
603011,402031,402041,Bolnica,199
603011,402031,101034,Kržičeva,41
603011,402031,602072,Mirje,1656
603011,402031,601011,Pošta,153
603011,402031,101052,Astra,592
603011,402031,101032,Bežigrad,103
603011,402031,602021,Drama,12
603011,402031,600022,Ajdovščina,11
603011,402031,100022,Razstavišče,858
603011,402031,704152,Cesta v Gorice,749
603011,402031,602021,Drama,473
603011,402031,103101,Stožice,258
603011,402031,601012,Konzorcij,1251
603011,402031,602022,Drama,201
603011,402031,804022,Prušnikova,535
603011,402031,104061,Elma,1690
603011,402031,601011,Pošta,2964
603011,402031,303021,Zaloška,1144
603011,402031,602021,Drama,41
603011,402031,602022,Drama,2036
603011,402031,603064,Murgle,130
603011,402031,601012,Konzorcij,975
603011,402031,602051,Aškerčeva,81
603011,402031,602061,Križanke,1159
603011,402031,600022,Ajdovščina,417
603011,402031,602062,Križanke,2094
603011,402031,601011,Pošta,416
603011,402031,803011,Slovenija avto,391
603011,402031,600022,Ajdovščina,229
603011,402031,602062,Križanke,113
603011,402031,602021,Drama,1102
603011,402031,601011,Pošta,1127
603011,402031,103192,Božičeva,1518
603011,402031,100021,Razstavišče,249
603011,402031,601011,Pošta,439
603011,402031,601011,Pošta,46
603011,402031,601012,Konzorcij,45
603011,402031,602051,Aškerčeva,903
603011,402031,602062,Križanke,1136
603011,402031,600022,Ajdovščina,40
603011,402031,601011,Pošta,1193
603011,402031,203101,Kodrova,327
603011,402031,600012,Bavarski dvor,18
603011,402031,601012,Konzorcij,624
603011,402031,102032,Gasilska brigada,1105
603011,402031,600022,Ajdovščina,220
603011,402031,102072,Vodovodna,1180
603011,402031,101051,Astra,86
603011,402031,602062,Križanke,62
603011,402031,403052,Emona,64
603011,402031,602062,Križanke,56
603011,402031,601011,Pošta,98
603011,402031,601011,Pošta,1647
603011,402031,502022,Cukrarna,188
603011,402031,602051,Aškerčeva,431
603011,402031,600011,Bavarski dvor,612
603011,402031,700011,Gosposvetska,1725
603011,402031,602021,Drama,1482
603011,402031,803042,Dravlje,350
603011,402031,602061,Križanke,1642
603011,402031,602042,Tobačna,100
603011,402031,601011,Pošta,1564
603011,402031,803092,Zgornja Šiška,170
603011,402031,602052,Aškerčeva,2139
603011,402031,600022,Ajdovščina,858
603011,402031,602042,Tobačna,237
603011,402031,804101,Tabor,529
603011,402031,600022,Ajdovščina,1526
603011,402031,602061,Križanke,418
603011,402031,301012,Friškovec,117
603011,402031,600022,Ajdovščina,473
603011,402031,602021,Drama,962
603011,402031,602031,Hajdrihova,97
603011,402031,801011,Tivoli,455
603011,402031,203041,Šola Jarše,1206
603011,402031,602042,Tobačna,25
603011,402031,601011,Pošta,491
603011,402031,103032,AMZS,522
603011,402031,600022,Ajdovščina,294
603011,402031,602022,Drama,332
603011,402031,402021,Poliklinika,828
603011,402031,602062,Križanke,646
603011,402031,602052,Aškerčeva,422
603011,402031,803011,Slovenija avto,500
603011,402031,803081,Kneza Koclja,1823
603011,402031,600022,Ajdovščina,35
603011,402031,602031,Hajdrihova,79
603011,402031,303032,Ob sotočju,134
603011,402031,303021,Zaloška,192
603011,402031,102032,Gasilska brigada,1120
603011,402031,600022,Ajdovščina,336
603011,402031,100021,Razstavišče,813
603011,402031,103132,Ruski car,268
603011,402031,502014,Ambrožev trg,302
603011,402031,704141,Zgornji log,1543
603011,402031,602071,Mirje,16
603011,402031,204182,Center Zalog,365
603011,402031,602062,Križanke,13
603011,402031,803011,Slovenija avto,2271
603011,402031,300011,Kolodvor,2237
603011,402031,101052,Astra,1597
603011,402031,600022,Ajdovščina,1830
603011,402031,402041,Bolnica,227
603011,402031,503042,Peruzzijeva,1165
603011,402031,600021,Ajdovščina,1184
603011,402031,403042,Štepanja vas,2027
603011,402031,602032,Hajdrihova,544
603011,402031,802012,Stara cerkev,39
603011,402031,602022,Drama,613
603011,402031,402022,Poliklinika,1118
603011,402031,600022,Ajdovščina,885
603011,402031,402022,Poliklinika,1087
603011,402031,601012,Konzorcij,1757
603011,402031,602112,Privoz,642
603011,402031,600022,Ajdovščina,80
603011,402031,600022,Ajdovščina,541
603011,402031,803081,Kneza Koclja,196
603011,402031,102052,Podmilščakova,158
603011,402031,303012,Tržnica Moste,64
603011,402031,602021,Drama,2018
603011,402031,203042,Šola Jarše,100
603011,402031,203212,Kranjčeva,59
603011,402031,402012,Hrvatski trg,40
603011,402031,601012,Konzorcij,765
603011,402031,402032,Klinični center,69
603011,402031,100022,Razstavišče,990
603011,402031,602021,Drama,157
603011,402031,602021,Drama,2157
603011,402031,601011,Pošta,295
603011,402031,603032,Krimska,189
603011,402031,601012,Konzorcij,474
603011,402031,601011,Pošta,215
603011,402031,304162,Kašeljska,245
603011,402031,601011,Pošta,542
603011,402031,402031,Klinični center,223
603011,402031,202061,Žale,1306
603011,402031,602042,Tobačna,42
603011,402031,703111,Dolgi most,216
603011,402031,601011,Pošta,428
603011,402031,602052,Aškerčeva,12
603011,402031,600022,Ajdovščina,1084
603011,402031,502013,Ambrožev trg,50
603011,402031,602061,Križanke,484
603011,402031,201012,ŽELEZNA,1552
603011,402031,600022,Ajdovščina,1088
603011,402031,602021,Drama,727
603011,402031,600011,Bavarski dvor,114
603011,402031,602062,Križanke,39
603011,402031,803081,Kneza Koclja,375
603011,402031,602111,Privoz,1178
603011,402031,804011,Trata,1576
603011,402031,502022,Cukrarna,296
603011,402031,502024,Cukrarna,191
603011,402031,304091,Cesta na Vevče,152
603011,402031,602021,Drama,246
603011,402031,600022,Ajdovščina,3655
603011,402031,602061,Križanke,1064
603011,402031,502024,Cukrarna,82
603011,402031,602042,Tobačna,4065
603011,402031,600012,Bavarski dvor,1020
603011,402031,303071,Brodarjev trg,322
603011,402031,202012,Viadukt,170
603011,402031,402022,Poliklinika,707
603011,402031,203091,Jarše,501
603011,402031,600022,Ajdovščina,21
603011,402031,502013,Ambrožev trg,71
603011,402031,502022,Cukrarna,103
603011,402031,600012,Bavarski dvor,149
603011,402031,804031,Podgora,622
603011,402031,602031,Hajdrihova,69
603011,402031,600021,Ajdovščina,121
603011,402031,202031,Savske stolpnice,278
603011,402031,502013,Ambrožev trg,77
603011,402031,602031,Hajdrihova,1959
603011,402031,600022,Ajdovščina,1881
603011,402031,601011,Pošta,1904
603011,402031,103071,Smelt,716
603011,402031,403042,Štepanja vas,628
603011,402031,602021,Drama,490
603011,402031,502014,Ambrožev trg,584
603011,402031,802011,Stara cerkev,553
603011,402031,502024,Cukrarna,212
603011,402031,101021,Parmova,349
603011,402031,303011,Tržnica Moste,177
603011,402031,602061,Križanke,671
603011,402031,802022,Kino Šiška,259
603011,402031,602021,Drama,78
603011,402031,502014,Ambrožev trg,152
603011,402031,602061,Križanke,17
603011,402031,602031,Hajdrihova,31
603011,402031,703101,Bonifacija,51
603011,402031,601011,Pošta,182
603011,402031,600022,Ajdovščina,9
603011,402031,602062,Križanke,535
603011,402031,502012,Poljanska,28
603011,402031,602022,Drama,1457
603011,402031,803092,Zgornja Šiška,161
603011,402031,602021,Drama,360
603011,402031,601011,Pošta,910
603011,402031,602021,Drama,816
603011,402031,602062,Križanke,1439
603011,402031,602061,Križanke,63
603011,402031,404021,Cesta v Bizovik,146
603011,402031,601012,Konzorcij,30
603011,402031,101034,Kržičeva,913
603011,402031,603172,OPEKARSKA,1772
603011,402031,502014,Ambrožev trg,32
603011,402031,805011,Medvoška a.p.,924
603011,402031,203161,Nove Jarše,685
603011,402031,803011,Slovenija avto,189
603011,402031,402032,Klinični center,370
603011,402031,502012,Poljanska,26
603011,402031,204192,Zeleni gaj,646
603011,402031,602062,Križanke,427
603011,402031,600022,Ajdovščina,271
603011,402031,601011,Pošta,695
603011,402031,402022,Poliklinika,763
603011,402031,600022,Ajdovščina,117
603011,402031,103031,AMZS,261
603011,402031,602072,Mirje,199
603011,402031,602052,Aškerčeva,38
603011,402031,803011,Slovenija avto,1012
603011,402031,502011,Poljanska,182
603011,402031,100021,Razstavišče,2328
603011,402031,600022,Ajdovščina,65
603011,402031,403022,Kodeljevo,174
603011,402031,502013,Ambrožev trg,34
603011,402031,602051,Aškerčeva,1684
603011,402031,203101,Kodrova,165
603011,402031,103071,Smelt,145
603011,402031,601011,Pošta,676
603011,402031,803011,Slovenija avto,304
603011,402031,602061,Križanke,127
603011,402031,102052,Podmilščakova,108
603011,402031,501021,Zmajski most,1211
603011,402031,602052,Aškerčeva,85
603011,402031,600022,Ajdovščina,36
603011,402031,601011,Pošta,493
603011,402031,700012,Gosposvetska,219
603011,402031,600012,Bavarski dvor,367
603011,402031,501021,Zmajski most,66
603011,402031,203101,Kodrova,633
603011,402031,602062,Križanke,296
603011,402031,803014,Remiza,626
603011,402031,102022,Topniška,1368
603011,402031,601011,Pošta,612
603011,402031,103101,Stožice,371
603011,402031,602101,Gornji trg,1165
603011,402031,602052,Aškerčeva,687
603011,402031,601011,Pošta,232
603011,402031,603091,Livada,308
603011,402031,501011,Ilirska,562
603011,402031,600021,Ajdovščina,1388
603011,402031,602021,Drama,304
603011,402031,602032,Hajdrihova,590
603011,402031,600022,Ajdovščina,628
603011,402031,600012,Bavarski dvor,367
603011,402031,502013,Ambrožev trg,129
603011,402031,N/A,N/A,4285
603011,402031,600012,Bavarski dvor,173
603011,402031,801012,Tivoli,766
603011,402031,600022,Ajdovščina,1935
603011,402031,403032,Pod Golovcem,413
603011,402031,602101,Gornji trg,69
603011,402031,403043,Štepanja vas,50
603011,402031,303024,Zaloška,1258
603011,402031,303021,Zaloška,123
603011,402031,600022,Ajdovščina,235
603011,402031,502024,Cukrarna,1084
603011,402031,N/A,N/A,4285
603011,402031,703102,Bonifacija,1114
603011,402031,601012,Konzorcij,75
603011,402031,601012,Konzorcij,788
603011,402031,402032,Klinični center,51
603011,402031,602022,Drama,881
603011,402031,102041,Stadion,362
603011,402031,803011,Slovenija avto,67
603011,402031,600011,Bavarski dvor,1058
603011,402031,600022,Ajdovščina,415
603011,402031,600021,Ajdovščina,351
603011,402031,203112,Kristalna palača,228
603011,402031,602051,Aškerčeva,60
603011,402031,703191,Pot Rdečega križa,1421
603011,402031,601012,Konzorcij,617
603011,402031,600022,Ajdovščina,27
603011,402031,600012,Bavarski dvor,300
603011,402031,600022,Ajdovščina,57
603011,402031,603141,Tbilisijska,58
603011,402031,202082,Flajšmanova,1470
603011,402031,803051,Litostrojska,515
603011,402031,601011,Pošta,1052
603011,402031,600022,Ajdovščina,1151
603011,402031,700011,Gosposvetska,39
603011,402031,702022,Študentsko naselje,512
603011,402031,603022,Gerbičeva,880
603011,402031,801012,Tivoli,397
603011,402031,700012,Gosposvetska,2512
603011,402031,703081,Vič Glince,2323
603011,402031,600022,Ajdovščina,428
603011,402031,600022,Ajdovščina,619
603011,402031,600022,Ajdovščina,956
603011,402031,402061,Gornje Poljane,224
603011,402031,600032,Dalmatinova,1783
603011,402031,502014,Ambrožev trg,192
603011,402031,700011,Gosposvetska,2396
603011,402031,602042,Tobačna,765
603011,402031,600022,Ajdovščina,1139
603011,402031,600022,Ajdovščina,27
603011,402031,602021,Drama,1784
603011,402031,202012,Viadukt,1178
603011,402031,600012,Bavarski dvor,60
603011,402031,602021,Drama,312
603011,402031,601012,Konzorcij,153
603011,402031,303012,Tržnica Moste,721
603011,402031,803101,Tržnica Koseze,169
603011,402031,803041,Dravlje,2525
603011,402031,601011,Pošta,1932
603011,402031,602022,Drama,156
603011,402031,802022,Kino Šiška,389
603011,402031,600022,Ajdovščina,1856
603011,402031,703222,Cesta na Vrhovce,857
603011,402031,501021,Zmajski most,64
603011,402031,303022,Kajuhova,1342
603011,402031,100022,Razstavišče,39
603011,402031,601012,Konzorcij,1337
603011,402031,304071,Polje,148
603011,402031,602061,Križanke,119
603011,402031,403042,Štepanja vas,506
603011,402031,602101,Gornji trg,258
603011,402031,303021,Zaloška,272
603011,402031,402022,Poliklinika,841
603011,402031,603101,Ilovica,1311
603011,402031,600022,Ajdovščina,397
603011,402031,601012,Konzorcij,507
603011,402031,202082,Flajšmanova,1114
603011,402031,602021,Drama,67
603011,402031,300015,KOLODVOR,202
603011,402031,602052,Aškerčeva,328
603011,402031,600012,Bavarski dvor,196
603011,402031,602051,Aškerčeva,461
603011,402031,402032,Klinični center,734
603011,402031,601012,Konzorcij,3398
603011,402031,303021,Zaloška,285
603011,402031,402021,Poliklinika,415
603011,402031,803011,Slovenija avto,589
603011,402031,602032,Hajdrihova,696
603011,402031,202051,ZELENA JAMA,209
603011,402031,601011,Pošta,1140
603011,402031,502012,Poljanska,12
603011,402031,601011,Pošta,706
603011,402031,602101,Gornji trg,449
603011,402031,602021,Drama,123
603011,402031,202031,Savske stolpnice,60
603011,402031,601011,Pošta,775
603011,402031,600022,Ajdovščina,450
603011,402031,602061,Križanke,20
603011,402031,600022,Ajdovščina,102
603011,402031,103071,Smelt,348
603011,402031,303051,Pot na Fužine,2204
603011,402031,501012,Ilirska,235
603011,402031,602031,Hajdrihova,39
603011,402031,602021,Drama,2081
603011,402031,703082,Vič Glince,304
603011,402031,403023,Kodeljevo,173
603011,402031,402032,Klinični center,214
603011,402031,600022,Ajdovščina,604
603011,402031,402011,Hrvatski trg,364
